K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,123,0.89,1.4219952415246926,1.0,Ga0.025Te1Pb0.975
1,123,0.76,1.3708181518371105,2.0,Ga0.025Te1Pb0.975
1,123,0.66,1.298334260364403,3.0,Ga0.025Te1Pb0.975
1,123,0.57,1.1918623178872927,4.0,Ga0.025Te1Pb0.975
1,123,0.28,0.8622188545378281,10.0,Ga0.025Te1Pb0.975
1,123,0.27,0.8612499456400583,11.0,Ga0.025Te1Pb0.975
1,123,1.25,1.4204631486848147,12.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,1.14,1.4083695992100622,13.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.98,1.3552331898549914,14.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.84,1.2811101427814158,15.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.73,1.1734317036239803,16.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.66,1.0475469897914047,17.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.57,0.9465147037442521,18.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,0.37,0.8577050238584006,23.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,123,1.93,1.4207451760809338,24.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,1.65,1.4086516266061817,25.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,1.41,1.355515217251111,26.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,1.18,1.281129181922409,27.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,1.09,1.1734507427649739,28.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,0.89,1.0475660289323983,29.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,0.8,0.9465337428852458,30.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,0.77,0.8836779908180897,31.0,Zn0.005Ga0.025Te1.005Pb0.975
1,123,0.58,0.8622569343073055,33.0,Zn0.005Ga0.025Te1.005Pb0.975
