K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,42,28.42,16.018421512459796,24.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,28.61,18.21401413224606,25.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,30.47,18.0057329476443,26.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,30.7,18.25433007523028,27.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,30.24,17.70328149781223,28.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,28.19,17.39024929890886,29.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,26.53,17.112917761568056,30.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,25.59,16.769071840689666,31.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,21.79,17.065418406965918,33.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,25.33,16.26971323216153,36.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,25.84,18.65735884095516,37.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,27.34,18.43104666052646,38.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,28.14,18.66095059085858,39.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,27.68,18.130364526587528,40.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,26.76,17.801421318949266,41.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,25.58,17.505529904704016,42.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,24.19,17.164076781086408,43.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,42,6.48,4.470553595612996,345.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
1,42,7.39,5.006033295018416,346.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
1,42,8.48,5.3443809249894025,347.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
1,42,9.58,5.691588353958282,348.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
1,42,10.85,5.972457094422909,349.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
1,42,12.12,6.272899414696048,350.0,Ba0.297Sr0.297Ca0.297La0.1Ti0.9Nb0.1O3
