,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0,1,1,Ga0.025 Te1 Pb0.975,300.0,1835.73,16.886032104492188,11.121377944946289,18.704120635986328,18.733680725097656,0.0,0.0,0.0,0.0,0.0,14.576420783996582,0.0,15.032003402709961,14.658668518066406,0.0,15.605949401855469,20.488521575927734
1,1,1,1,Ga0.025 Te1 Pb0.975,350.0,1396.38,14.132524490356445,9.808801651000977,15.224352836608887,15.5448637008667,0.0,0.0,0.0,0.0,0.0,12.44407844543457,0.0,13.188549041748047,12.22171401977539,0.0,12.985904693603516,16.375118255615234
2,2,1,1,Ga0.025 Te1 Pb0.975,400.0,1044.91,11.544864654541016,8.115310668945312,11.355480194091797,11.875160217285156,0.0,0.0,0.0,0.0,0.0,10.08402156829834,0.0,10.829504013061523,9.420339584350586,0.0,10.347442626953125,12.281883239746094
3,3,1,1,Ga0.025 Te1 Pb0.975,450.0,806.93,9.092989921569824,6.525644779205322,8.347448348999023,8.972687721252441,0.0,0.0,0.0,0.0,0.0,8.395721435546875,0.0,8.475313186645508,7.1379194259643555,0.0,7.926507949829102,9.28818130493164
4,4,1,1,Ga0.025 Te1 Pb0.975,500.0,627.53,7.527713775634766,5.621675491333008,6.519650459289551,7.219295978546143,0.0,0.0,0.0,0.0,0.0,7.365240573883057,0.0,6.989542007446289,5.782968997955322,0.0,6.448143005371094,7.4338698387146
5,10,1,1,Ga0.025 Te1 Pb0.975,800.0,259.87715225,5.342827796936035,4.8728861808776855,4.611729621887207,4.336606025695801,0.0,0.0,0.0,0.0,0.0,5.081211090087891,0.0,5.247488021850586,5.321434020996094,0.0,5.173470973968506,5.459501266479492
6,11,1,1,Ga0.025 Te1 Pb0.975,850.0,233.73092255,5.0457258224487305,4.608001232147217,4.513296604156494,4.044254302978516,0.0,0.0,0.0,0.0,0.0,4.944588661193848,0.0,4.973806381225586,5.123738765716553,0.0,4.982997894287109,5.346518039703369
7,61,1,1,Cd0.02 Te0.98,350.0,7.52,0.0,0.0,0.0,0.0,0.011468611657619476,0.0,0.0,0.3145653307437897,0.52828449010849,0.22623567283153534,0.18162982165813446,0.0,0.0,0.4799639880657196,0.0,0.0
8,66,1,1,Cd0.02 Te0.98,600.0,39.68,2.561917781829834,1.080319881439209,1.8785524368286133,1.4375864267349243,0.0,0.0,0.0,0.0,0.0,0.7291666865348816,0.0,1.3996498584747314,1.2136380672454834,0.0,1.920013189315796,2.848970413208008
9,89,1,1,Zn0.85986213 W0.13192965 O1.21900395,773.0,12.94,0.0,0.0,0.0,0.0,0.0,0.2798376977443695,0.9552403688430786,1.09006667137146,1.2976162433624268,1.3214855194091797,1.2177133560180664,0.0,0.0,0.8328425288200378,0.0,0.0
10,97,1,1,Zn0.92128085 W0.10994137 O1.2205657,673.0,18.24,0.0866384506225586,0.0,0.0,0.0,0.0,0.23019525408744812,0.9701321125030518,1.1648671627044678,1.3425747156143188,1.2558032274246216,1.2652335166931152,0.0,0.0,0.8322355151176453,0.0,0.0
11,161,1,1,Al0.15 Bi2 Se3,360.0,142.42,5.0185651779174805,3.8627843856811523,5.639599800109863,6.459887981414795,0.0,0.0,0.0,0.0,0.0,3.617002010345459,0.0,0.349747896194458,2.190396547317505,0.0,4.813254356384277,5.279580116271973
12,162,1,1,Al0.15 Bi2 Se3,380.0,155.07,5.321372985839844,4.4098334312438965,5.66529655456543,6.3503737449646,0.0,0.0,0.0,0.0,0.0,3.506603956222534,0.0,0.9146206378936768,2.856102705001831,0.0,5.165743827819824,5.4655890464782715
13,163,1,1,Al0.15 Bi2 Se3,400.0,167.73,5.625703811645508,4.908689975738525,5.711448669433594,6.306698799133301,0.0,0.0,0.0,0.0,0.0,3.4567155838012695,0.0,1.4650061130523682,3.485304594039917,0.0,5.49306583404541,5.650676727294922
14,164,1,1,Al0.15 Bi2 Se3,420.0,180.37,5.847209930419922,5.283135890960693,5.748413562774658,6.251722812652588,0.0,0.0,0.0,0.0,0.0,3.4048912525177,0.0,1.9724400043487549,4.017867088317871,0.0,5.686896800994873,5.7564802169799805
15,165,1,1,Al0.15 Bi2 Se3,440.0,186.54,6.073938369750977,5.662515640258789,5.792867183685303,6.199563503265381,0.0,0.0,0.0,0.0,0.0,3.354881525039673,0.0,2.4926629066467285,4.555121421813965,0.0,5.879487991333008,5.868566989898682
16,296,1,1,Co4 Cu0.3 Sb11.1 Te0.9,320.0,867.3,14.222107887268066,14.416236877441406,12.909075736999512,13.31484603881836,0.0,0.0,0.0,0.0,0.0,10.846420288085938,0.0,13.52928352355957,13.298397064208984,0.0,14.146028518676758,13.282905578613281
17,297,1,1,Co4 Cu0.3 Sb11.1 Te0.9,360.0,856.9,13.95504379272461,14.176443099975586,12.54166316986084,12.795464515686035,0.0,0.0,0.0,0.0,0.0,10.493486404418945,0.0,13.247127532958984,13.053731918334961,0.0,13.89113998413086,12.91616153717041
18,298,1,1,Co4 Cu0.3 Sb11.1 Te0.9,400.0,837.5,13.777573585510254,14.058616638183594,12.393486976623535,12.450350761413574,0.0,0.0,0.0,0.0,0.0,10.266254425048828,0.0,13.095779418945312,12.887771606445312,0.0,13.695541381835938,12.739137649536133
19,299,1,1,Co4 Cu0.3 Sb11.1 Te0.9,440.0,818.3,13.60716724395752,13.926738739013672,12.274201393127441,12.152341842651367,0.0,0.0,0.0,0.0,0.0,10.095806121826172,0.0,12.931400299072266,12.725469589233398,0.0,13.560508728027344,12.64618968963623
20,300,1,1,Co4 Cu0.3 Sb11.1 Te0.9,470.0,800.0,13.244935989379883,13.668937683105469,11.943246841430664,11.642136573791504,0.0,0.0,0.0,0.0,0.0,9.712503433227539,0.0,12.651331901550293,12.491191864013672,0.0,13.246692657470703,12.389381408691406
21,301,1,1,Co4 Cu0.3 Sb11.1 Te0.9,510.0,774.0,12.766897201538086,13.275354385375977,11.593828201293945,11.051515579223633,0.0,0.0,0.0,0.0,0.0,9.296355247497559,0.0,12.263422012329102,12.112834930419922,0.0,12.802152633666992,12.07723617553711
22,302,1,1,Co4 Cu0.3 Sb11.1 Te0.9,550.0,750.2,12.31025505065918,12.918989181518555,11.426620483398438,10.637240409851074,0.0,0.0,0.0,0.0,0.0,9.00279712677002,0.0,11.925889015197754,11.768142700195312,0.0,12.413911819458008,11.879137992858887
