,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,67,1201,1,Ge0.02 Te0.98,300.0,0.19,0.0,0.07810808718204498,0.0,0.06978902220726013,0.0,0.0,0.0,0.0,0.10079732537269592,0.07379649579524994,0.08525188267230988,0.0,0.0,0.0,0.0,0.0
1,68,1201,1,Ge0.02 Te0.98,350.0,0.219,0.0,0.06910068541765213,0.0,0.060903847217559814,0.0,0.0,0.0,0.0,0.09084150195121765,0.06674739718437195,0.07601985335350037,0.0,0.0,0.0,0.0,0.0
2,72,1201,1,Ge0.02 Te0.98,550.0,0.21,0.0,0.035265758633613586,0.0,0.027248939499258995,0.0,0.0,0.0,0.0,0.04831849783658981,0.03769487142562866,0.03582030534744263,0.0,0.017226897180080414,0.0,0.016143761575222015,0.04828090965747833
3,74,1201,1,Sn0.02 Te0.98,300.0,0.145,0.0,0.10915568470954895,0.0,0.08321403712034225,0.0,0.0,0.0,0.0,0.10403472930192947,0.06389099359512329,0.10636675357818604,0.0,0.0,0.0,0.0,0.0
4,75,1201,1,Sn0.02 Te0.98,350.0,0.169,0.0,0.09907780587673187,0.0,0.0746951773762703,0.0,0.0,0.0,0.0,0.0940389484167099,0.05557635799050331,0.09715217351913452,0.0,0.0,0.0,0.0,0.0
5,80,1201,1,Sn0.02 Te0.98,600.0,0.19,0.0,0.0549769252538681,0.0,0.03363770991563797,0.0,0.0,0.0,0.0,0.04426451772451401,0.021307427436113358,0.045066628605127335,0.0,0.03163867071270943,0.001612093299627304,0.02042255364358425,0.04348791018128395
6,150,1201,1,Al0.1 Bi2 Se3,340.0,0.111,0.07884620130062103,0.004959408193826675,0.044073767960071564,0.054599352180957794,0.023331262171268463,0.017657320946455002,0.0,0.053347740322351456,0.01410867739468813,0.06951099634170532,0.0,0.0,0.061191387474536896,0.07758686691522598,0.08392395079135895,0.0759502500295639
7,151,1201,1,Al0.1 Bi2 Se3,360.0,0.137,0.08755353093147278,0.00034943222999572754,0.05128875747323036,0.05054087191820145,0.03393122926354408,0.02889794297516346,0.0,0.0627201721072197,0.008611684665083885,0.06554403901100159,0.0,0.0,0.06828010082244873,0.08555883169174194,0.09063710272312164,0.08512342721223831
8,152,1201,1,Al0.1 Bi2 Se3,380.0,0.169,0.09572826325893402,0.0,0.05831451714038849,0.046118494123220444,0.0437217615544796,0.03932618722319603,0.0,0.07185062766075134,0.0029503796249628067,0.06149877980351448,0.0,0.0,0.07538382709026337,0.09331309795379639,0.09697791934013367,0.09408888965845108
9,153,1201,1,Al0.1 Bi2 Se3,400.0,0.203,0.10389243066310883,0.0,0.06564073264598846,0.04196350648999214,0.05302153900265694,0.049315910786390305,0.0,0.08045549690723419,0.0,0.05758873373270035,0.0,0.0,0.08237771689891815,0.10121844708919525,0.10359800606966019,0.10309359431266785
10,255,1201,1,Ge0.9 Bi0.07 Te1,750.0,2.22,0.29832324385643005,0.0,0.3354603350162506,0.0,0.3366258144378662,0.3826947510242462,0.0,0.3516053557395935,0.0,0.0,0.0,0.0,0.31370607018470764,0.2975618243217468,0.2643641531467438,0.3312219977378845
