,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,138,88,1,Bi2 Se3,300.0,-110.25,0.0,8.090548515319824,8.905045509338379,0.0,7.921766757965088,0.0,0.0,8.276732444763184,0.0,0.0,7.537783622741699,0.0,13.371858596801758,8.240052223205566,9.69638442993164,0.0
1,150,88,1,Al0.1 Bi2 Se3,340.0,-133.0,0.0,8.371495246887207,8.78426456451416,0.0,8.048128128051758,0.0,0.0,8.64339828491211,0.0,0.0,7.958945274353027,0.0,12.50853157043457,8.374337196350098,9.322086334228516,0.0
2,151,88,1,Al0.1 Bi2 Se3,360.0,-138.0,0.0,8.504611015319824,8.940534591674805,0.0,8.183768272399902,0.0,0.0,8.80211353302002,0.0,0.0,8.11488151550293,0.0,12.768887519836426,8.530107498168945,9.50832748413086,0.0
3,152,88,1,Al0.1 Bi2 Se3,380.0,-141.75,0.0,8.6381196975708,9.09697151184082,0.0,8.321403503417969,0.0,0.0,8.960854530334473,0.0,0.0,8.2722749710083,0.0,13.028376579284668,8.687195777893066,9.695039749145508,0.0
4,153,88,1,Al0.1 Bi2 Se3,400.0,-145.0,0.0,8.780206680297852,9.263765335083008,0.0,8.468578338623047,0.0,0.0,9.12878704071045,0.0,0.0,8.439573287963867,0.0,13.304545402526855,8.853036880493164,9.893648147583008,0.0
5,244,88,1,Ge0.91 Bi0.06 Te1,750.0,237.0,10.618990898132324,0.0,0.0,9.281847953796387,0.0,8.295907020568848,8.541431427001953,0.0,8.633764266967773,9.298922538757324,0.0,9.30140495300293,0.0,0.0,0.0,8.80873966217041
6,245,88,1,Ge0.91 Bi0.06 Te1,800.0,227.0,10.698172569274902,0.0,0.0,9.183450698852539,0.0,8.17090129852295,8.533672332763672,0.0,8.614190101623535,9.16001033782959,0.0,9.190613746643066,0.0,0.0,0.0,8.736412048339844
7,270,88,1,Co4 Cu0.3 Sb11.5 Te0.5,320.0,-143.2,0.0,4.440983772277832,4.541840553283691,0.0,4.298116207122803,0.0,0.0,4.412954330444336,0.0,0.0,4.436921119689941,0.0,5.204685211181641,4.346750736236572,4.651573181152344,0.0
8,271,88,1,Co4 Cu0.3 Sb11.5 Te0.5,360.0,-148.8,0.0,4.851661682128906,4.9848785400390625,0.0,4.711663722991943,0.0,0.0,4.861335754394531,0.0,0.0,4.858136177062988,0.0,5.690824508666992,4.775799751281738,5.123535633087158,0.0
9,272,88,1,Co4 Cu0.3 Sb11.5 Te0.5,400.0,-155.2,0.0,5.292261123657227,5.455910682678223,0.0,5.167577743530273,0.0,0.0,5.338194847106934,0.0,0.0,5.313915252685547,0.0,6.171115875244141,5.249020576477051,5.604927062988281,0.0
10,273,88,1,Co4 Cu0.3 Sb11.5 Te0.5,440.0,-165.6,0.0,5.594608306884766,5.76721715927124,0.0,5.481667518615723,0.0,0.0,5.65234899520874,0.0,0.0,5.619383811950684,0.0,6.462793350219727,5.571893692016602,5.909956932067871,0.0
11,274,88,1,Co4 Cu0.3 Sb11.5 Te0.5,470.0,-173.6,0.0,5.809710502624512,5.988959789276123,0.0,5.7125325202941895,0.0,0.0,5.881921291351318,0.0,0.0,5.840960502624512,0.0,6.685553550720215,5.813052177429199,6.132789611816406,0.0
12,275,88,1,Co4 Cu0.3 Sb11.5 Te0.5,510.0,-180.8,0.0,6.039202690124512,6.226485729217529,0.0,5.966087818145752,0.0,0.0,6.134732723236084,0.0,0.0,6.083215713500977,0.0,6.915460586547852,6.087879180908203,6.3715291023254395,0.0
13,276,88,1,Co4 Cu0.3 Sb11.5 Te0.5,550.0,-187.2,0.0,6.2917890548706055,6.488405704498291,0.0,6.23974084854126,0.0,0.0,6.408361911773682,0.0,0.0,6.3419623374938965,0.0,7.129034042358398,6.385903358459473,6.623419761657715,0.0
14,277,88,1,Co4 Cu0.3 Sb11.5 Te0.5,590.0,-196.8,0.0,6.5908355712890625,6.7982354164123535,0.0,6.5700860023498535,0.0,0.0,6.730456829071045,0.0,0.0,6.644603729248047,0.0,7.395477294921875,6.7406511306762695,6.928043365478516,0.0
15,278,88,1,Co4 Cu0.3 Sb11.5 Te0.5,630.0,-208.0,0.0,6.882558822631836,7.09495210647583,0.0,6.893583297729492,0.0,0.0,7.042083263397217,0.0,0.0,6.939305782318115,0.0,7.662511825561523,7.102555274963379,7.2332987785339355,0.0
16,279,88,1,Co4 Cu0.3 Sb11.5 Te0.5,670.0,-216.8,0.0,7.214299201965332,7.426427364349365,0.0,7.2591681480407715,0.0,0.0,7.38749885559082,0.0,0.0,7.288142681121826,0.0,7.909455299377441,7.511757850646973,7.551920413970947,0.0
17,280,88,1,Co4 Cu0.3 Sb11.5 Te0.5,700.0,-222.4,0.0,7.41670036315918,7.625443458557129,0.0,7.483889102935791,0.0,0.0,7.591744422912598,0.0,0.0,7.506870269775391,0.0,8.009218215942383,7.763246536254883,7.737008571624756,0.0
18,281,88,1,Co4 Cu0.3 Sb11.5 Te0.5,730.0,-227.2,0.0,7.500657081604004,7.711637496948242,0.0,7.592856407165527,0.0,0.0,7.685502052307129,0.0,0.0,7.612460613250732,0.0,8.009900093078613,7.892683029174805,7.8216986656188965,0.0
19,282,88,1,Co4 Cu0.3 Sb11.5 Te0.5,770.0,-231.2,0.0,7.517557144165039,7.732831001281738,0.0,7.639015197753906,0.0,0.0,7.725610733032227,0.0,0.0,7.666306495666504,0.0,7.9557600021362305,7.956642150878906,7.845283508300781,0.0
20,318,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,373.0,-96.43,0.0,3.054507255554199,3.2447617053985596,0.0,3.0939056873321533,0.0,0.0,3.172542095184326,0.0,0.0,3.06113338470459,0.0,4.299914360046387,3.2441601753234863,3.543748617172241,0.0
21,319,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,423.0,-109.52,0.0,3.41866397857666,3.6427509784698486,0.0,3.4585013389587402,0.0,0.0,3.596808433532715,0.0,0.0,3.464193820953369,0.0,4.857302665710449,3.6596295833587646,3.983532428741455,0.0
22,320,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,473.0,-120.24,0.0,3.858286142349243,4.114418983459473,0.0,3.9071249961853027,0.0,0.0,4.090490341186523,0.0,0.0,3.941706657409668,0.0,5.423802375793457,4.146914482116699,4.473044395446777,0.0
23,321,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,523.0,-134.52,0.0,4.350171089172363,4.627089500427246,0.0,4.411349296569824,0.0,0.0,4.619214057922363,0.0,0.0,4.4647216796875,0.0,6.013114929199219,4.68147087097168,4.9910502433776855,0.0
24,322,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,573.0,-147.62,0.0,4.921257019042969,5.2286906242370605,0.0,4.993475914001465,0.0,0.0,5.2242584228515625,0.0,0.0,5.066854953765869,0.0,6.6902360916137695,5.28909969329834,5.588608741760254,0.0
25,323,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,623.0,-163.1,0.0,5.413449287414551,5.746828556060791,0.0,5.4995574951171875,0.0,0.0,5.741133689880371,0.0,0.0,5.579999923706055,0.0,7.236205101013184,5.803535461425781,6.092605113983154,0.0
26,324,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,673.0,-176.19,0.0,5.767280578613281,6.117754936218262,0.0,5.858482360839844,0.0,0.0,6.108902931213379,0.0,0.0,5.935516834259033,0.0,7.595165252685547,6.169134140014648,6.441814422607422,0.0
27,452,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,500.0,-96.18,0.0,4.219204425811768,4.3772735595703125,0.0,4.325316905975342,0.0,0.0,4.4532341957092285,0.0,0.0,4.309264659881592,0.0,6.01885986328125,4.490719795227051,4.779599189758301,0.0
28,453,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,550.0,-113.3,0.0,4.943323135375977,5.146796703338623,0.0,5.149418354034424,0.0,0.0,5.26725959777832,0.0,0.0,5.115106582641602,0.0,6.852847099304199,5.302397727966309,5.59468412399292,0.0
29,454,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,600.0,-131.2,0.0,5.681053161621094,5.904251575469971,0.0,5.953258037567139,0.0,0.0,6.077310085296631,0.0,0.0,5.9249138832092285,0.0,7.717153549194336,6.116188049316406,6.414576053619385,0.0
30,455,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,650.0,-148.9,0.0,6.101444244384766,6.314204692840576,0.0,6.391297340393066,0.0,0.0,6.527641773223877,0.0,0.0,6.365044593811035,0.0,8.17977523803711,6.5705976486206055,6.8811564445495605,0.0
31,456,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,700.0,-160.3,0.0,6.403736114501953,6.6046366691589355,0.0,6.7167887687683105,0.0,0.0,6.849982261657715,0.0,0.0,6.6921234130859375,0.0,8.484689712524414,6.902949333190918,7.2287983894348145,0.0
32,457,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,750.0,-166.7,0.0,6.5662336349487305,6.750668525695801,0.0,6.925329208374023,0.0,0.0,7.067426681518555,0.0,0.0,6.883934020996094,0.0,8.706767082214355,7.120697975158691,7.481762886047363,0.0
33,458,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,800.0,-176.7,0.0,6.665947914123535,6.822431564331055,0.0,7.066078186035156,0.0,0.0,7.211690902709961,0.0,0.0,6.988093852996826,0.0,8.844464302062988,7.269207000732422,7.647252082824707,0.0
34,459,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,850.0,-193.9,0.0,6.791276931762695,6.926433563232422,0.0,7.2313151359558105,0.0,0.0,7.373904228210449,0.0,0.0,7.127816677093506,0.0,8.99216079711914,7.437979698181152,7.842422962188721,0.0
35,460,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,900.0,-208.3,0.0,6.95096492767334,7.079104423522949,0.0,7.436380863189697,0.0,0.0,7.5738654136657715,0.0,0.0,7.322676658630371,0.0,9.157318115234375,7.654768943786621,8.072609901428223,0.0
