,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,24,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,300.0,1.93,0.0,0.020187992602586746,0.0,0.3623133599758148,0.009891144931316376,0.0,0.2786950170993805,0.3208934962749481,0.0,0.006679968908429146,0.31679680943489075,0.04034053534269333,0.36508461833000183,0.37806060910224915,0.0,0.3020532727241516
1,25,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,350.0,1.65,0.0,0.024265626445412636,0.0,0.3493197560310364,0.01171877235174179,0.0,0.2701674997806549,0.3132711350917816,0.0,0.008576726540923119,0.30512258410453796,0.04008372128009796,0.35407570004463196,0.36524155735969543,0.0,0.2967367172241211
2,26,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,400.0,1.41,0.0,0.028753502294421196,0.0,0.3342265784740448,0.013974308967590332,0.0,0.2604813873767853,0.30410268902778625,0.0,0.010722276754677296,0.29138076305389404,0.040077097713947296,0.34093910455703735,0.35014966130256653,0.0,0.2902040481567383
3,27,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,450.0,1.18,0.0,0.03318152576684952,0.0,0.3182923495769501,0.016453534364700317,0.0,0.2502882182598114,0.29445070028305054,0.0,0.012953545898199081,0.27684450149536133,0.040177881717681885,0.3270125389099121,0.3342067301273346,0.0,0.28343814611434937
4,28,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,500.0,1.09,0.0,0.037708595395088196,0.0,0.3016212582588196,0.018817979842424393,0.0,0.23996779322624207,0.2846197485923767,0.0,0.015367879532277584,0.26177844405174255,0.04011259973049164,0.31251004338264465,0.31764277815818787,0.0,0.2766932249069214
5,29,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,550.0,0.89,0.0,0.04244598001241684,0.0,0.284253865480423,0.021036297082901,0.0,0.2293698489665985,0.27467283606529236,0.0,0.01806190051138401,0.2462511956691742,0.039864279329776764,0.2975204586982727,0.3004601001739502,0.0,0.2697751522064209
6,30,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,600.0,0.8,0.0,0.047099217772483826,0.0,0.26659128069877625,0.02326904982328415,0.0,0.21858733892440796,0.2645375430583954,0.0,0.02078559435904026,0.2304868996143341,0.039729975163936615,0.282280832529068,0.28324517607688904,0.0,0.262953519821167
7,31,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,650.0,0.77,0.0,0.05149439722299576,0.0,0.24884165823459625,0.025327857583761215,0.0,0.20783613622188568,0.2545327842235565,0.0,0.02347562648355961,0.21497416496276855,0.039480336010456085,0.26683881878852844,0.266146183013916,0.0,0.25637996196746826
8,33,1201,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,750.0,0.58,0.0,0.059998806565999985,0.0,0.214316263794899,0.028321947902441025,0.0,0.18737751245498657,0.23473435640335083,0.0,0.029168974608182907,0.18439339101314545,0.03816031664609909,0.23564592003822327,0.2325938493013382,0.0,0.2429785579442978
9,66,1201,1,Cd0.02 Te0.98,600.0,0.04,0.0,0.09804614633321762,0.0,0.0,0.0,0.0,0.0,0.04604654386639595,0.08124873042106628,0.07964887470006943,0.0,0.0,0.0,0.0,0.027642758563160896,0.040833115577697754
10,376,1201,1,Cd0.04 Ag1 Sb0.96 Te2,325.0,0.09361225,0.0,0.11839982867240906,0.0,0.0,0.10855431854724884,0.0,0.0,0.036543313413858414,0.0,0.04443155229091644,0.0,0.0,0.0,0.0,0.0,0.0018112771213054657
11,377,1201,1,Cd0.04 Ag1 Sb0.96 Te2,350.0,0.09726917,0.0,0.11898260563611984,0.0,0.0,0.10776381194591522,0.0,0.0,0.03616587817668915,0.0,0.04335513710975647,0.0,0.0,0.0,0.0,0.0,0.0014865677803754807
12,378,1201,1,Cd0.04 Ag1 Sb0.96 Te2,375.0,0.0944359,0.0,0.11949580907821655,0.0,0.0,0.10699428617954254,0.0,0.0,0.0356881283223629,0.0,0.04228763282299042,0.0,0.0,0.0,0.0,0.0,0.0012551583349704742
13,379,1201,1,Cd0.04 Ag1 Sb0.96 Te2,400.0,0.13895355,0.0,0.11976370960474014,0.0,0.0,0.10583752393722534,0.0,0.0,0.035562239587306976,0.0,0.0410853773355484,0.0,0.0,0.0,0.0,0.0,0.001518378034234047
14,380,1201,1,Cd0.04 Ag1 Sb0.96 Te2,425.0,0.11154575,0.0,0.12004711478948593,0.0,0.0,0.1044563502073288,0.0,0.0,0.035637907683849335,0.0,0.03988359123468399,0.0,0.0,0.0,0.0,0.0,0.002186886966228485
15,381,1201,1,Cd0.04 Ag1 Sb0.96 Te2,450.0,0.14857318,0.0,0.12040428072214127,0.0,0.0,0.10293476283550262,0.0,0.0,0.035843271762132645,0.0,0.03867034614086151,0.0,0.0,0.0,0.0,0.0,0.0029680635780096054
16,382,1201,1,Cd0.04 Ag1 Sb0.96 Te2,475.0,0.14071297,0.0,0.12077749520540237,0.0,0.0,0.10149241983890533,0.0,0.0,0.03618733212351799,0.0,0.037436626851558685,0.0,0.0,0.0,0.0,0.0,0.00387519970536232
17,383,1201,1,Cd0.04 Ag1 Sb0.96 Te2,500.0,0.13539918,0.0,0.1211121678352356,0.0,0.0,0.1001558005809784,0.0,0.0,0.036821406334638596,0.0,0.036175355315208435,0.0,0.0,0.0,0.0,0.0,0.004963934421539307
18,384,1201,1,Cd0.04 Ag1 Sb0.96 Te2,525.0,0.14998151,0.0,0.12136728316545486,0.0,0.0,0.09885355830192566,0.0,0.0,0.03772354498505592,0.0,0.034976717084646225,0.0,0.0,0.0,0.0,0.0,0.006159946322441101
19,385,1201,1,Cd0.04 Ag1 Sb0.96 Te2,550.0,0.15576946,0.0,0.12167931348085403,0.0,0.0,0.09761190414428711,0.0,0.0,0.038563892245292664,0.0,0.0337115079164505,0.0,0.0,0.0,0.0,0.0,0.007281128317117691
20,386,1201,1,Cd0.04 Ag1 Sb0.96 Te2,575.0,0.18371241,0.0,0.12197431921958923,0.0,0.0,0.09636947512626648,0.0,0.0,0.039499666541814804,0.0,0.03230518475174904,0.0,0.0,0.0,0.0,0.0,0.008430376648902893
21,425,1201,1,Sb0.012 Te0.1 Pb0.99 Se0.8 S0.1,450.0,1.5316,0.0,0.02512563206255436,0.0,0.1943756341934204,0.0,0.0,0.2869626581668854,0.33127066493034363,0.0,0.07326744496822357,0.21068759262561798,0.0,0.2339130938053131,0.12384546548128128,0.0,0.21718475222587585
22,426,1201,1,Sb0.012 Te0.1 Pb0.99 Se0.8 S0.1,500.0,1.4926,0.0,0.028316067531704903,0.0,0.1843726634979248,0.0,0.0,0.2824409306049347,0.3250538408756256,0.0,0.07516584545373917,0.20098553597927094,0.0,0.22600910067558289,0.11543624848127365,0.0,0.21417146921157837
23,427,1201,1,Sb0.012 Te0.1 Pb0.99 Se0.8 S0.1,550.0,1.3992,0.0,0.03204374015331268,0.0,0.1734492927789688,0.0,0.0,0.2770818769931793,0.31796061992645264,0.0,0.07704062014818192,0.19011178612709045,0.0,0.217020183801651,0.10563750565052032,0.0,0.21108418703079224
24,428,1201,1,Sb0.012 Te0.1 Pb0.99 Se0.8 S0.1,600.0,1.266,0.0,0.03586709499359131,0.0,0.16198179125785828,0.0,0.0,0.2713022232055664,0.31016460061073303,0.0,0.07912091165781021,0.1786590963602066,0.0,0.20760765671730042,0.09522154927253723,0.0,0.20774248242378235
25,429,1201,1,Sb0.012 Te0.1 Pb0.99 Se0.8 S0.1,650.0,1.122,0.0,0.03963515907526016,0.0,0.15011870861053467,0.0,0.0,0.2653328776359558,0.30207011103630066,0.0,0.08133076131343842,0.1670159548521042,0.0,0.1979772448539734,0.0845835953950882,0.0,0.20431682467460632
