,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,138,88,1,Bi2 Se3,300.0,36.87,4.669599533081055,3.991838216781616,5.044551849365234,0.0,2.389554977416992,0.03760599344968796,0.0,0.0,0.09167002141475677,4.364542007446289,3.5063743591308594,0.0,0.0,2.846054792404175,0.010517418384552002,3.593022108078003
1,150,88,1,Al0.1 Bi2 Se3,340.0,107.55,4.586155891418457,3.660010814666748,3.81504487991333,0.07601024210453033,4.38652229309082,0.0,0.0,0.0,0.0,3.889437198638916,3.9684815406799316,0.0,0.0,4.156194686889648,0.0,4.963474750518799
2,151,88,1,Al0.1 Bi2 Se3,360.0,113.72,4.604185581207275,3.7355923652648926,3.9089040756225586,0.054093439131975174,4.286879539489746,0.0,0.0,0.0,0.0,3.988905906677246,3.8196163177490234,0.0,0.0,4.0713605880737305,0.0,4.839356422424316
3,152,88,1,Al0.1 Bi2 Se3,380.0,121.74,4.622291088104248,3.811276435852051,4.002882480621338,0.03216816112399101,4.187224388122559,0.0,0.0,0.0,0.0,4.0885009765625,3.6708009243011475,0.0,0.0,3.9865317344665527,0.0,4.715290546417236
4,153,88,1,Al0.1 Bi2 Se3,400.0,129.76,4.640403747558594,3.8869667053222656,4.096865177154541,0.010243497788906097,4.087569236755371,0.0,0.0,0.0,0.0,4.188100814819336,3.5219931602478027,0.0,0.0,3.901702880859375,0.0,4.591235637664795
5,244,88,1,Ge0.91 Bi0.06 Te1,750.0,809.0,18.721261978149414,17.861509323120117,17.76634979248047,0.0,22.77396011352539,0.0,0.0,0.0,0.0,18.186241149902344,21.655136108398438,0.0,0.0,20.469629287719727,0.0,23.261064529418945
6,245,88,1,Ge0.91 Bi0.06 Te1,800.0,836.0,19.34897804260254,18.760417938232422,18.948150634765625,0.0,22.228565216064453,0.0,0.0,0.0,0.0,18.912519454956055,21.508148193359375,0.0,0.0,19.76582908630371,0.0,23.172208786010742
7,270,88,1,Co4 Cu0.3 Sb11.5 Te0.5,320.0,549.8,16.42337417602539,13.644028663635254,14.25941276550293,0.0,18.231483459472656,0.0,0.0,0.0,0.0,13.922554969787598,17.981746673583984,0.0,0.0,15.7892427444458,0.0,19.04471206665039
8,271,88,1,Co4 Cu0.3 Sb11.5 Te0.5,360.0,533.3,17.04583740234375,14.351712226867676,14.723333358764648,0.0,17.75258445739746,0.0,0.0,0.0,0.0,14.487678527832031,17.514110565185547,0.0,0.0,15.344611167907715,0.0,18.640052795410156
9,272,88,1,Co4 Cu0.3 Sb11.5 Te0.5,400.0,517.9,17.391780853271484,14.811108589172363,14.954567909240723,0.0,17.23689079284668,0.0,0.0,0.0,0.0,14.807076454162598,16.96624755859375,0.0,0.0,14.871660232543945,0.0,18.14046859741211
10,273,88,1,Co4 Cu0.3 Sb11.5 Te0.5,440.0,500.0,17.414888381958008,14.942144393920898,15.056305885314941,0.0,16.61327362060547,0.0,0.0,0.0,0.0,14.842223167419434,16.339487075805664,0.0,0.0,14.463830947875977,0.0,17.769729614257812
11,274,88,1,Co4 Cu0.3 Sb11.5 Te0.5,470.0,483.3,17.483797073364258,15.06903076171875,15.237441062927246,0.0,16.24298858642578,0.0,0.0,0.0,0.0,14.93825626373291,15.921849250793457,0.0,0.0,14.25944995880127,0.0,17.601520538330078
12,275,88,1,Co4 Cu0.3 Sb11.5 Te0.5,510.0,464.5,17.73339080810547,15.413331031799316,15.677506446838379,0.0,16.03336524963379,0.0,0.0,0.0,0.0,15.257040977478027,15.565439224243164,0.0,0.0,14.209896087646484,0.0,17.49336814880371
13,276,88,1,Co4 Cu0.3 Sb11.5 Te0.5,550.0,450.0,18.011699676513672,15.728480339050293,16.19111442565918,0.0,15.998942375183105,0.0,0.0,0.0,0.0,15.568136215209961,15.335884094238281,0.0,0.0,14.328337669372559,0.0,17.4893798828125
14,277,88,1,Co4 Cu0.3 Sb11.5 Te0.5,590.0,439.0,17.410572052001953,15.231466293334961,15.895071983337402,0.0,15.240859031677246,0.0,0.0,0.0,0.0,15.093697547912598,14.272300720214844,0.0,0.0,13.694829940795898,0.0,16.751771926879883
15,278,88,1,Co4 Cu0.3 Sb11.5 Te0.5,630.0,426.1,16.88742446899414,14.794364929199219,15.5741548538208,0.0,14.909719467163086,0.0,0.0,0.0,0.0,14.675559997558594,13.718720436096191,0.0,0.0,13.479196548461914,0.0,16.2164249420166
16,279,88,1,Co4 Cu0.3 Sb11.5 Te0.5,670.0,418.6,16.213335037231445,14.220331192016602,15.141962051391602,0.0,14.521032333374023,0.0,0.0,0.0,0.0,14.023077011108398,13.232536315917969,0.0,0.0,13.189227104187012,0.0,15.599974632263184
17,280,88,1,Co4 Cu0.3 Sb11.5 Te0.5,700.0,413.7,15.850260734558105,13.929814338684082,14.993876457214355,0.0,14.176318168640137,0.0,0.0,0.0,0.0,13.587930679321289,12.856725692749023,0.0,0.0,12.956197738647461,0.0,15.273194313049316
18,281,88,1,Co4 Cu0.3 Sb11.5 Te0.5,730.0,409.2,15.52936840057373,13.708755493164062,14.940821647644043,0.0,13.666643142700195,0.0,0.0,0.0,0.0,13.196710586547852,12.368696212768555,0.0,0.0,12.609806060791016,0.0,14.918261528015137
19,282,88,1,Co4 Cu0.3 Sb11.5 Te0.5,770.0,404.5,14.966922760009766,13.282127380371094,14.755388259887695,0.0,12.92707347869873,0.0,0.0,0.0,0.0,12.554134368896484,11.648685455322266,0.0,0.0,12.031951904296875,0.0,14.336094856262207
20,318,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,373.0,978.91,29.58608627319336,24.322681427001953,34.72687530517578,0.0,42.550498962402344,0.0,0.0,0.0,0.0,29.356647491455078,42.19458770751953,0.0,0.0,43.434898376464844,0.0,44.27204132080078
21,319,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,423.0,881.69,27.94497299194336,22.871509552001953,31.857200622558594,0.0,39.53849411010742,0.0,0.0,0.0,0.0,28.045555114746094,39.129886627197266,0.0,0.0,40.28437042236328,0.0,41.18977737426758
22,320,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,473.0,784.47,25.29662322998047,20.384113311767578,28.57137680053711,0.0,35.736328125,0.0,0.0,0.0,0.0,25.479984283447266,35.07522201538086,0.0,0.0,36.15848159790039,0.0,37.28163528442383
23,321,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,523.0,696.5,22.75360679626465,18.02606964111328,25.40686798095703,0.0,31.890724182128906,0.0,0.0,0.0,0.0,22.991668701171875,31.012826919555664,0.0,0.0,32.00654602050781,0.0,33.420440673828125
24,322,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,573.0,608.54,20.556503295898438,15.836126327514648,22.225513458251953,0.0,28.463685989379883,0.0,0.0,0.0,0.0,20.729270935058594,27.23027992248535,0.0,0.0,28.29214096069336,0.0,29.56939125061035
25,323,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,623.0,539.22,17.98906707763672,13.138998985290527,18.58664321899414,0.0,24.754240036010742,0.0,0.0,0.0,0.0,17.84807586669922,23.04655647277832,0.0,0.0,24.243318557739258,0.0,25.248851776123047
26,324,88,1,Ba0.3135 Sr0.3135 Ca0.3135 La0.05 Ti0.95 Nb0.05 O3,673.0,479.04,15.574488639831543,10.834425926208496,15.675915718078613,0.0,21.508848190307617,0.0,0.0,0.0,0.0,15.32580280303955,19.611949920654297,0.0,0.0,20.76814842224121,0.0,21.692529678344727
27,452,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,500.0,996.5999999999999,25.52476692199707,21.398780822753906,25.274368286132812,0.0,31.011045455932617,0.0,0.0,0.0,0.0,20.83563232421875,29.383010864257812,0.0,0.0,27.41130828857422,0.0,27.91258430480957
28,453,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,550.0,880.3000000000001,23.431623458862305,19.626911163330078,21.75086784362793,0.0,27.164981842041016,0.0,0.0,0.0,0.0,18.604232788085938,25.98727035522461,0.0,0.0,23.98825454711914,0.0,24.67156219482422
29,454,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,600.0,736.5999999999999,20.326778411865234,17.029918670654297,17.27669334411621,0.0,22.72896957397461,0.0,0.0,0.0,0.0,15.751931190490723,21.72852325439453,0.0,0.0,19.765165328979492,0.0,20.629369735717773
30,455,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,650.0,602.4,17.445087432861328,14.530415534973145,14.078392028808594,0.0,18.902849197387695,0.0,0.0,0.0,0.0,13.637300491333008,18.055992126464844,0.0,0.0,16.294662475585938,0.0,17.482345581054688
31,456,88,1,Sb0.012 Te0.25 Pb0.99 Se0.5 S0.25,700.0,504.6,15.129820823669434,12.517642974853516,11.481651306152344,0.0,15.56519889831543,0.0,0.0,0.0,0.0,11.939310073852539,14.99026107788086,0.0,0.0,13.225700378417969,0.0,14.854381561279297
