,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,24,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,300.0,28.42,2.384185791015625,2.272327184677124,0.0,0.0,0.0,0.0,0.0,2.3412749767303467,0.0,0.0,0.0,2.2525999546051025,2.3120317459106445,2.357504367828369,2.2741637229919434,0.0
1,25,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,350.0,28.61,2.4202709197998047,2.360938787460327,0.0,0.0,0.0,0.0,0.0,2.351123332977295,0.0,0.0,0.0,2.26937198638916,2.31391978263855,2.364821195602417,2.277952194213867,0.0
2,26,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,400.0,30.47,2.4277684688568115,2.437544107437134,0.0,0.0,0.0,0.0,0.0,2.316809892654419,0.0,0.0,0.0,2.2471394538879395,2.277329444885254,2.3396644592285156,2.245579242706299,0.0
3,27,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,450.0,30.7,2.3698997497558594,2.476888418197632,0.0,0.0,0.0,0.0,0.0,2.202563762664795,0.0,0.0,0.0,2.1463992595672607,2.1669199466705322,2.2378320693969727,2.1386470794677734,0.0
4,28,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,500.0,30.24,2.2909433841705322,2.5042858123779297,0.0,0.0,0.0,0.0,0.0,2.052664041519165,0.0,0.0,0.0,2.010861873626709,2.0226798057556152,2.1064391136169434,2.000730276107788,0.0
5,29,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,550.0,28.19,2.1672332286834717,2.4935030937194824,0.0,0.0,0.0,0.0,0.0,1.8518809080123901,0.0,0.0,0.0,1.82657790184021,1.828055739402771,1.9322221279144287,1.8146864175796509,0.0
6,30,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,600.0,26.53,2.0231094360351562,2.46464204788208,0.0,0.0,0.0,0.0,0.0,1.6340993642807007,0.0,0.0,0.0,1.6251881122589111,1.6204869747161865,1.7358613014221191,1.6136170625686646,0.0
7,31,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,650.0,25.59,1.8938990831375122,2.4386134147644043,0.0,0.0,0.0,0.0,0.0,1.4366207122802734,0.0,0.0,0.0,1.444429636001587,1.4325196743011475,1.5584595203399658,1.433938980102539,0.0
8,33,42,1,Zn0.005 Ga0.025 Te1.005 Pb0.975,750.0,21.79,1.7229323387145996,2.4315552711486816,0.0,0.0,0.0,0.0,0.0,1.1569994688034058,0.0,0.0,0.0,1.1970622539520264,1.1718213558197021,1.3334286212921143,1.179424524307251,0.0
9,36,42,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,300.0,25.33,2.3441824913024902,2.238288164138794,0.0,0.0,0.0,0.0,0.0,2.3132567405700684,0.0,0.0,0.0,2.215137004852295,2.2774786949157715,2.3222992420196533,2.243257999420166,0.0
