,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0,1,1,Ga0.025 Te1 Pb0.975,300.0,0.3929,0.0,0.0,0.0342506505548954,0.0,0.0,0.06532049179077148,0.0,0.05664963275194168,0.05274101346731186,0.06627961993217468,0.08263689279556274,0.0,0.0600259006023407,0.05607396364212036,0.09838564693927765,0.0
1,1,1,1,Ga0.025 Te1 Pb0.975,350.0,0.47641,0.0,0.016604255884885788,0.03152915835380554,0.0,0.0,0.05938398092985153,0.0,0.04233831912279129,0.03669149428606033,0.07238078117370605,0.06948366016149521,0.0,0.050472669303417206,0.04868503659963608,0.08624377846717834,0.0
2,2,1,1,Ga0.025 Te1 Pb0.975,400.0,0.62685,0.0,0.03833973407745361,0.02841901406645775,0.0,0.0,0.053331099450588226,0.0,0.027183208614587784,0.020227909088134766,0.07854118198156357,0.055404260754585266,0.0,0.04040788859128952,0.040843360126018524,0.07342858612537384,0.0
3,3,1,1,Ga0.025 Te1 Pb0.975,450.0,0.7659,0.017646435648202896,0.06031934544444084,0.02498847246170044,0.011743748560547829,0.0,0.04731779918074608,0.0,0.011598344892263412,0.00482973363250494,0.08518209308385849,0.04133714735507965,0.0,0.029506677761673927,0.0324871689081192,0.05956317484378815,0.018912071362137794
4,4,1,1,Ga0.025 Te1 Pb0.975,500.0,0.89504,0.037240028381347656,0.08326305449008942,0.020683079957962036,0.03457700088620186,0.0,0.04048868268728256,0.0,0.0,0.0,0.09105546772480011,0.025751369073987007,0.0,0.018095780164003372,0.023895565420389175,0.044156644493341446,0.038743000477552414
5,10,1,1,Ga0.025 Te1 Pb0.975,800.0,1.1468,0.13365718722343445,0.18498794734477997,0.0,0.14094966650009155,0.0,0.010927174240350723,0.0,0.0,0.0,0.12160424888134003,0.0,0.1308702975511551,0.0,0.0,0.0,0.14050781726837158
6,11,1,1,Ga0.025 Te1 Pb0.975,850.0,1.0707,0.1471056342124939,0.1984558403491974,0.0,0.1557958424091339,0.0,0.006023449823260307,0.0,0.0,0.0,0.12609529495239258,0.0,0.14807164669036865,0.0,0.0,0.0,0.15622803568840027
7,36,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,300.0,0.24311,0.0,0.05604627728462219,0.0,0.014943845570087433,0.0,0.05438246577978134,0.017595821991562843,0.007100587710738182,0.016782136633992195,0.08372277766466141,0.05094587057828903,0.0,0.01729472726583481,0.00689713004976511,0.03475915268063545,0.05870829150080681
8,37,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,350.0,0.3075,0.032455429434776306,0.09142930805683136,0.0,0.04936039447784424,0.0,0.045482147485017776,0.016855156049132347,0.0,0.0,0.09140660613775253,0.02991875447332859,0.02399810403585434,0.002923566848039627,0.0,0.018582221120595932,0.0943748950958252
9,38,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,400.0,0.43028,0.07090616226196289,0.13078266382217407,0.0,0.08613277971744537,0.0,0.03631415590643883,0.015622766688466072,0.0,0.0,0.09920614957809448,0.006534352898597717,0.06742256134748459,0.0,0.0,0.0010582171380519867,0.13242095708847046
10,39,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,450.0,0.56697,0.11337625980377197,0.17273595929145813,0.0,0.1268407106399536,0.0,0.027108633890748024,0.014408398419618607,0.0,0.0,0.10750298202037811,0.0,0.11482124775648117,0.0,0.0,0.0,0.17371778190135956
11,40,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,500.0,0.70226,0.15659895539283752,0.21536917984485626,0.0,0.1679958701133728,0.0,0.017089856788516045,0.01285623386502266,0.0,0.0,0.1158442273736,0.0,0.16256608068943024,0.0,0.0,0.0,0.21486400067806244
12,41,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,550.0,0.83763,0.1962684988975525,0.25508710741996765,0.0,0.20602700114250183,0.0,0.007540121674537659,0.011271733790636063,0.0,0.0,0.12306278944015503,0.0,0.20720064640045166,0.0,0.0,0.0,0.253412663936615
13,42,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,600.0,0.97498,0.2317337542772293,0.2902514338493347,0.0,0.24078406393527985,0.0,0.0,0.01017577014863491,0.0,0.0,0.13012810051441193,0.0,0.24815469980239868,0.0,0.0,0.0,0.28746670484542847
14,43,1,1,Zn0.0075 Ga0.025 Te1.0075 Pb0.975,650.0,1.1034,0.26134946942329407,0.3193390667438507,0.0,0.2690591812133789,0.0,0.0,0.008200442418456078,0.0,0.0,0.13743947446346283,0.0,0.2824707329273224,0.0,0.0,0.0,0.31350740790367126
15,61,1,1,Cd0.02 Te0.98,350.0,0.0286,0.14988766610622406,0.09781236946582794,0.0,0.09040863811969757,0.0,0.05901128053665161,0.0,0.024571960791945457,0.07224442064762115,0.05801928788423538,0.07312506437301636,0.11041082441806793,0.050968289375305176,0.01106297317892313,0.037962161004543304,0.12076102942228317
16,66,1,1,Cd0.02 Te0.98,600.0,0.0798,0.2916189134120941,0.22995473444461823,0.0,0.23151497542858124,0.0,0.02422415278851986,0.0,0.0,0.007067647762596607,0.08871933817863464,0.0,0.2683173716068268,0.007570268586277962,0.0,0.0,0.25452420115470886
17,74,1,1,Sn0.02 Te0.98,300.0,0.145,0.0,0.0,0.028672805055975914,0.0,0.0,0.05720117688179016,0.0,0.1073336973786354,0.08431046456098557,0.02313113585114479,0.10484957695007324,0.0,0.06410279870033264,0.03360149264335632,0.11196592450141907,0.0
18,75,1,1,Sn0.02 Te0.98,350.0,0.169,0.0,0.0,0.02790273167192936,0.0,0.0,0.05584895610809326,0.0,0.09518813341856003,0.07290027290582657,0.028854522854089737,0.09482952952384949,0.0,0.055695779621601105,0.02965739741921425,0.10584203898906708,0.0
