,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,67,1201,1,Ge0.02 Te0.98,300.0,1.61,0.23017458617687225,0.03852815181016922,0.1443384736776352,0.13054847717285156,0.0,0.0,0.0,0.0,0.0,0.08033590018749237,0.25427404046058655,0.304265558719635,0.2739261984825134,0.0,0.07106220722198486,0.0
1,68,1201,1,Ge0.02 Te0.98,350.0,1.36,0.1838083118200302,0.04604668915271759,0.0991111472249031,0.08484525978565216,0.0,0.0,0.0,0.0,0.0,0.034098267555236816,0.22540470957756042,0.26115596294403076,0.23287110030651093,0.0,0.023772019892930984,0.0
2,72,1201,1,Ge0.02 Te0.98,550.0,1.0,0.0,0.07388933002948761,0.0,0.0,0.0,0.012775827199220657,0.029465142637491226,0.01035131886601448,0.03359091281890869,0.0,0.0986214354634285,0.08549327403306961,0.06682495772838593,0.0,0.0,0.016848094761371613
3,74,1201,1,Sn0.02 Te0.98,300.0,1.74,0.09543020278215408,0.09313416481018066,0.012510031461715698,0.06750701367855072,0.0,0.0,0.0062669143080711365,0.014451678842306137,0.03128825128078461,0.0,0.1800084412097931,0.17046597599983215,0.13866198062896729,0.0,0.0,0.008668012917041779
4,75,1201,1,Sn0.02 Te0.98,350.0,1.48,0.05860202759504318,0.09970074892044067,0.0,0.03184802085161209,0.0,0.001311708241701126,0.019720254465937614,0.02626529335975647,0.0426291823387146,0.0,0.15461082756519318,0.1380416750907898,0.10570178925991058,0.0,0.0,0.024157632142305374
5,80,1201,1,Sn0.02 Te0.98,600.0,1.08,0.0,0.12319628149271011,0.0,0.0,0.0,0.0759706199169159,0.08145366609096527,0.08769414573907852,0.11441134661436081,0.0,0.035982824862003326,0.014634214341640472,0.0,0.0,0.0,0.10546408593654633
6,150,1201,1,Al0.1 Bi2 Se3,340.0,0.555,0.0,0.16026149690151215,0.0,0.0,0.0,0.2033536732196808,0.21971336007118225,0.18995893001556396,0.2609245777130127,0.0,0.0,0.0,0.0,0.0,0.0,0.19345687329769135
7,151,1201,1,Al0.1 Bi2 Se3,360.0,0.541,0.0,0.16060127317905426,0.0,0.0,0.0,0.2060638964176178,0.22158320248126984,0.19194501638412476,0.2623860239982605,0.0,0.0,0.0,0.0,0.0,0.0,0.19593539834022522
8,152,1201,1,Al0.1 Bi2 Se3,380.0,0.527,0.0,0.16094030439853668,0.0,0.0,0.0,0.20855969190597534,0.22319231927394867,0.19354578852653503,0.26346075534820557,0.0,0.0,0.0,0.0,0.0,0.0,0.19788387417793274
9,153,1201,1,Al0.1 Bi2 Se3,400.0,0.516,0.0,0.16127239167690277,0.0,0.0,0.0,0.21087241172790527,0.2246774584054947,0.19494706392288208,0.2643277049064636,0.0,0.0,0.0,0.0,0.0,0.0,0.19959989190101624
