,#,Random Seed,K_fold,reduced_formula,Temperature (K),target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,74,123,1,Sn0.02 Te0.98,300.0,8.68,0.34221726655960083,0.20228879153728485,0.33397623896598816,0.3408457636833191,0.28661632537841797,0.35307836532592773,0.3606441915035248,0.3339548110961914,0.2999478578567505,0.36886221170425415,0.19280579686164856,0.2070566713809967,0.3473001718521118,0.27238261699676514,0.19836583733558655,0.39775097370147705
1,75,123,1,Sn0.02 Te0.98,350.0,7.59,0.32504355907440186,0.1691560447216034,0.31937819719314575,0.3218468427658081,0.2722800672054291,0.3273921012878418,0.33331695199012756,0.3061532974243164,0.2813231945037842,0.3327486217021942,0.16535890102386475,0.19088143110275269,0.3345033824443817,0.2299477756023407,0.18277734518051147,0.3680765628814697
2,80,123,1,Sn0.02 Te0.98,600.0,3.18,0.17642731964588165,0.08078145235776901,0.029303789138793945,0.01894819736480713,0.0,0.07625357061624527,0.10134579986333847,0.012931033968925476,0.0,0.04719984531402588,0.132994145154953,0.1632329523563385,0.24402906000614166,0.13177666068077087,0.15225273370742798,0.0754796713590622
3,168,123,1,Al0.2 Bi2 Se3,300.0,1.96,0.12423840165138245,0.28933754563331604,0.023643702268600464,0.06970582902431488,0.03762952983379364,0.07875441759824753,0.0985703244805336,0.0873558521270752,0.07506357133388519,0.13484159111976624,0.2998294234275818,0.2504953145980835,0.08312126994132996,0.3276134729385376,0.3340667486190796,0.13973617553710938
4,169,123,1,Al0.2 Bi2 Se3,320.0,2.11,0.13634946942329407,0.2733284831047058,0.037907764315605164,0.08165915310382843,0.05329659581184387,0.09035061299800873,0.11050127446651459,0.09741818904876709,0.08645644783973694,0.1433466076850891,0.28556862473487854,0.24210917949676514,0.09581534564495087,0.31044816970825195,0.31881579756736755,0.15166175365447998
5,170,123,1,Al0.2 Bi2 Se3,340.0,2.43,0.14882582426071167,0.2574078142642975,0.052780523896217346,0.09374216198921204,0.06983329355716705,0.10258764028549194,0.12288955599069595,0.10796917974948883,0.09805506467819214,0.15295323729515076,0.2713344693183899,0.23371276259422302,0.10925272852182388,0.2934713065624237,0.30376115441322327,0.16394607722759247
6,171,123,1,Al0.2 Bi2 Se3,360.0,2.83,0.15920761227607727,0.24448677897453308,0.06521208584308624,0.10345876216888428,0.08394773304462433,0.11288812011480331,0.13284507393836975,0.11737457662820816,0.10725905001163483,0.16109201312065125,0.2584603726863861,0.22626836597919464,0.12120847404003143,0.2784357964992523,0.2904425263404846,0.1752011775970459
7,172,123,1,Al0.2 Bi2 Se3,380.0,3.33,0.16908246278762817,0.23284956812858582,0.07651962339878082,0.11228452622890472,0.0970306545495987,0.12239305675029755,0.14229227602481842,0.12607263028621674,0.11558488011360168,0.16879892349243164,0.24635374546051025,0.2192011922597885,0.1325615495443344,0.2636503279209137,0.27758142352104187,0.18629656732082367
8,173,123,1,Al0.2 Bi2 Se3,400.0,3.8,0.17874875664710999,0.22311556339263916,0.0881776213645935,0.12253865599632263,0.11023727059364319,0.13177931308746338,0.15240880846977234,0.1360994279384613,0.12488634884357452,0.17769144475460052,0.23593293130397797,0.2126789093017578,0.14305490255355835,0.2502385079860687,0.2666875422000885,0.19707491993904114
9,174,123,1,Al0.2 Bi2 Se3,420.0,4.26,0.18694883584976196,0.21509848535060883,0.09842728078365326,0.13199257850646973,0.12204569578170776,0.13968665897846222,0.16175523400306702,0.14572773873806,0.13315272331237793,0.18610037863254547,0.22709083557128906,0.20679908990859985,0.15259668231010437,0.23850518465042114,0.2576811611652374,0.20626027882099152
10,175,123,1,Al0.2 Bi2 Se3,440.0,4.59,0.19120334088802338,0.2085951566696167,0.10454504191875458,0.13798308372497559,0.129206120967865,0.14432498812675476,0.16767048835754395,0.15137895941734314,0.13758128881454468,0.19131767749786377,0.22004862129688263,0.20200973749160767,0.15870065987110138,0.22872933745384216,0.25020796060562134,0.21152012050151825
11,176,123,1,Al0.2 Bi2 Se3,460.0,4.8,0.19284126162528992,0.20241621136665344,0.10780085623264313,0.14135262370109558,0.1328231543302536,0.1471552848815918,0.1711307317018509,0.15429037809371948,0.1388397365808487,0.1942344605922699,0.21323855221271515,0.19783437252044678,0.16284772753715515,0.22048622369766235,0.2433326244354248,0.2142438441514969
12,177,123,1,Al0.2 Bi2 Se3,480.0,5.15,0.19459488987922668,0.19679424166679382,0.11026091873645782,0.14402024447917938,0.1350630670785904,0.15003050863742828,0.17378312349319458,0.15713590383529663,0.1396389752626419,0.19681930541992188,0.20660638809204102,0.19397181272506714,0.1671738177537918,0.21403101086616516,0.23753052949905396,0.21679601073265076
13,270,123,1,Co4 Cu0.3 Sb11.5 Te0.5,320.0,11.38,0.28964900970458984,0.17165443301200867,0.32372480630874634,0.3259369730949402,0.3329978585243225,0.33844873309135437,0.32025671005249023,0.32730042934417725,0.34867262840270996,0.3141477704048157,0.1376044750213623,0.15580810606479645,0.2715266942977905,0.14743635058403015,0.14521785080432892,0.329773873090744
