K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,1201,1.61,1.1552384216986804,67.0,Ge0.02Te0.98
1,1201,1.36,1.1457524668904582,68.0,Ge0.02Te0.98
1,1201,1.0,0.9986403243755513,72.0,Ge0.02Te0.98
1,1201,1.74,1.4071134345853522,74.0,Sn0.02Te0.98
1,1201,1.48,1.383188168999347,75.0,Sn0.02Te0.98
1,1201,1.08,1.1915125643955493,80.0,Sn0.02Te0.98
1,1201,0.555,0.586147718014609,150.0,Al0.1Bi2Se3
1,1201,0.541,0.5598875513668008,151.0,Al0.1Bi2Se3
1,1201,0.527,0.5381654521686019,152.0,Al0.1Bi2Se3
1,1201,0.516,0.5287570053419358,153.0,Al0.1Bi2Se3
1,1201,1.31,2.4928807319177717,255.0,Ge0.9Bi0.07Te1
1,1201,1.42,2.39039599858442,256.0,Ge0.9Bi0.07Te1
1,1201,2.8,2.863571084444458,270.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.66,2.7852009355555793,271.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.54,2.664044444218902,272.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.43,2.5564865133333283,273.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.34,2.491813537400031,274.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.28,2.4371169774000117,275.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.23,2.3945700173999938,276.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.21,2.3533501773999883,277.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.2,2.3316676504400258,278.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.18,2.3486855571066694,279.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.16,2.364902575177767,280.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.15,2.38354745408003,281.0,Co4Cu0.3Sb11.5Te0.5
1,1201,2.15,2.4148746447600367,282.0,Co4Cu0.3Sb11.5Te0.5
1,1201,3.137,1.6723405571859742,413.0,Sb0.012Pb0.99Se1
1,1201,2.817,1.6069703354540636,414.0,Sb0.012Pb0.99Se1
1,1201,2.534,1.4953580234982768,415.0,Sb0.012Pb0.99Se1
1,1201,2.229,1.4340230439253507,416.0,Sb0.012Pb0.99Se1
1,1201,6.47,7.427208837445983,571.0,Cr0.06Fe0.94Se2
1,1201,6.06,6.619344513378704,572.0,Cr0.06Fe0.94Se2
1,1201,5.11,5.359236408066698,575.0,Cr0.06Fe0.94Se2
1,1201,4.73,5.067352031253259,576.0,Cr0.06Fe0.94Se2
1,1201,4.31,4.701957011253271,577.0,Cr0.06Fe0.94Se2
1,1201,3.89,4.428310624586713,578.0,Cr0.06Fe0.94Se2
1,1201,0.97689,1.2392321436646865,657.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.92931,1.2073823436646531,658.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.77504,1.1416420009980142,659.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.66999,1.0169560676646763,660.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.59853,0.8988581143313302,661.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.55124,0.8360321357295695,662.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.55617,0.8190249937162287,663.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.49696,0.7588472409679194,664.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.51596,0.7500997666666743,665.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.52118,0.7355201799999865,666.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.51423,0.7168794266666616,667.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.50554,0.704833466666668,668.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.50554,0.6967625733333245,669.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.49512,0.6805431999999964,670.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,0.48643,0.6749610866666713,671.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1201,1.708,1.832236733333314,816.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.638,1.7716409466666594,817.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.508,1.6295346788706586,818.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.392,1.485951739453063,819.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.3,1.3614991127864002,820.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.215,1.2790304399999988,821.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.146,1.209533566666684,822.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.085,1.1537914124308313,823.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.038,1.1100539666666498,824.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.0,1.0757259999999853,825.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,0.962,1.0483507399999834,826.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,0.938,1.0224213266666449,827.0,Cu0.004Pb1.004Se0.4S0.6
1,1201,1.071,0.827089535211584,873.0,Ag2Te0.019Se1
1,1201,1.102,0.8628123586158088,874.0,Ag2Te0.019Se1
1,1201,1.068,0.9212411565651893,875.0,Ag2Te0.019Se1
1,1201,1.094,0.976344459796293,876.0,Ag2Te0.019Se1
1,1201,1.117,1.0263172538985008,877.0,Ag2Te0.019Se1
1,1201,1.12,1.0526162938984993,878.0,Ag2Te0.019Se1
1,1201,1.226,1.0871668405651833,879.0,Ag2Te0.019Se1
1,1201,0.549,0.6290574920911599,887.0,Ag2Te0.032Se1
1,1201,0.609,0.6288136360911474,888.0,Ag2Te0.032Se1
1,1201,0.647,0.667921301977088,889.0,Ag2Te0.032Se1
1,1201,0.688,0.7082573333333395,890.0,Ag2Te0.032Se1
1,1201,0.714,0.7311665000000036,891.0,Ag2Te0.032Se1
1,1201,0.767,0.7682743533333463,892.0,Ag2Te0.032Se1
1,1201,0.831,0.8146852680000151,893.0,Ag2Te0.032Se1
1,1201,3.205,2.5590639713333365,901.0,In0.5Fe0.1Co3.9Sb12
1,1201,3.018,2.403439086888893,902.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.935,2.320720004666671,903.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.883,2.280400847853321,904.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.878,2.270509727853336,905.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.878,2.2721387397066466,906.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.935,2.2818371762266425,907.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.888,2.2744872301466343,908.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.909,2.3194237127644204,909.0,In0.5Fe0.1Co3.9Sb12
1,1201,2.842,2.369961320284422,910.0,In0.5Fe0.1Co3.9Sb12
1,1201,1.034,1.0437947048466913,1048.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.909,0.9384630399999915,1050.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.719,0.7323003999999993,1053.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.685,0.7095220393933254,1054.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.692,0.7146161060600029,1055.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.733,0.7511596148066548,1056.0,In0.00240686Te0.78369906P0.00722059
1,1201,0.797,0.8048617896133224,1057.0,In0.00240686Te0.78369906P0.00722059
1,1201,1.112,1.1895661234169672,1230.0,Bi4Te4.96Pb1Se2.1
1,1201,1.121,1.1277480411005814,1231.0,Bi4Te4.96Pb1Se2.1
1,1201,1.071,1.0852782848599123,1232.0,Bi4Te4.96Pb1Se2.1
1,1201,1.003,1.0556813575471473,1233.0,Bi4Te4.96Pb1Se2.1
1,1201,0.967,1.0300973746278443,1234.0,Bi4Te4.96Pb1Se2.1
1,1201,0.962,1.0258156503413611,1235.0,Bi4Te4.96Pb1Se2.1
1,1201,0.959,1.021635746477789,1236.0,Bi4Te4.96Pb1Se2.1
1,1201,0.929,1.0055389632632077,1237.0,Bi4Te4.96Pb1Se2.1
1,1201,0.863,0.991182424733118,1238.0,Bi4Te4.96Pb1Se2.1
1,1201,0.808,0.9756726314705343,1239.0,Bi4Te4.96Pb1Se2.1
1,1201,0.994,0.9801894000453342,1256.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.898,0.9154699428466045,1257.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.825,0.8385211891021586,1258.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.769,0.7915491914466628,1259.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.725,0.7499591069817249,1260.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.689,0.7243949825799986,1261.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.657,0.6920431931066787,1262.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.633,0.6665185712533269,1263.0,Bi0.39647236S0.59412321Br0.0011825
1,1201,0.665,0.7081892711781047,1289.0,Sn1Se0.95
1,1201,0.815,0.77759348649311,1300.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.722,0.7369553174383776,1301.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.652,0.6422957828849343,1302.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.595,0.5855786670875203,1303.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.552,0.5332818199831193,1304.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.525,0.5142496639500233,1305.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.51,0.48967323726694434,1306.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.505,0.47313922508584405,1307.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.49,0.4618360688066658,1308.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.473,0.4413307289799968,1309.0,Sm0.00389531Sn0.51620363Se0.49039345Cl0.01168593
1,1201,0.51,0.6489810191650456,1332.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.454,0.5878204792829883,1333.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.398,0.5237144157600556,1334.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.366,0.47958087336811406,1335.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.344,0.45066008467425567,1336.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.339,0.4325092835631413,1337.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.341,0.4237860933333324,1338.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,0.312,0.40224578017333035,1339.0,Er0.00024669Sn0.52175748Se0.49039345Cl0.01740164
1,1201,1.09,1.0474796926659913,1393.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,1.06,1.029814105999321,1394.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.998,0.9740149319320002,1395.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.968,0.9425370525986515,1396.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.939,0.8986023211519995,1397.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.914,0.8771051717733289,1398.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.882,0.8401949199999925,1399.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.854,0.8189526985926989,1400.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.821,0.7987348466666647,1401.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.793,0.7716131440000101,1402.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.766,0.7560235909266726,1403.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,1201,0.74055556,0.9460956763859891,1445.0,Bi2Pb5S8
1,1201,0.76991026,0.9425310726184083,1446.0,Bi2Pb5S8
1,1201,0.79534074,0.9222469989462887,1447.0,Bi2Pb5S8
1,1201,0.75323944,0.8813896157930954,1448.0,Bi2Pb5S8
1,1201,0.70751282,0.8285315770482443,1449.0,Bi2Pb5S8
1,1201,0.69919598,0.7910052203243322,1450.0,Bi2Pb5S8
1,1201,1.18259259,1.1180145714107197,1463.0,Bi2Pb10S13
1,1201,1.18594872,1.0765504015003224,1464.0,Bi2Pb10S13
1,1201,1.13804511,1.0216697408198812,1465.0,Bi2Pb10S13
1,1201,1.06786364,0.9730080596888975,1466.0,Bi2Pb10S13
1,1201,0.98044964,0.9157172902959472,1467.0,Bi2Pb10S13
1,1201,0.91889014,0.8754995246040375,1468.0,Bi2Pb10S13
1,1201,0.716,0.6650591558240458,1523.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.694,0.6529388953488547,1524.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.654,0.6336325978538322,1525.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.608,0.6117235632009966,1526.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.575,0.5845341179466778,1527.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.647,0.5910698479167903,1528.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.663,0.589777697793357,1529.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.674,0.5846314455497371,1530.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.668,0.5765870300861129,1531.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,0.674,0.5704587195662086,1532.0,Nb0.04Ag0.76Bi0.8Pb0.2Se1.6S0.2
1,1201,1.32,1.176905905199757,1611.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.303,1.117651317220016,1612.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.228,1.0680279664400056,1613.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.182,1.0288531156599998,1614.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.138,1.0006573660999942,1615.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.109,0.9709732104063228,1616.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.085,0.9381882978733467,1618.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.09,0.931781183546649,1619.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.103,0.9302033409933215,1620.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.117,0.9342914009933174,1621.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.12,0.9308176543266604,1622.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,1.13,0.9360640276599957,1623.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,1201,2.13,1.840239363536751,1637.0,In5Cu0.1Ag0.9S8
1,1201,1.96,1.7627577555294018,1638.0,In5Cu0.1Ag0.9S8
1,1201,1.79,1.6509385381599766,1639.0,In5Cu0.1Ag0.9S8
1,1201,1.61,1.5559217843826716,1640.0,In5Cu0.1Ag0.9S8
1,1201,1.49,1.4415455982355052,1641.0,In5Cu0.1Ag0.9S8
1,1201,1.38,1.360306447655203,1642.0,In5Cu0.1Ag0.9S8
1,1201,1.31,1.3041535305679703,1643.0,In5Cu0.1Ag0.9S8
1,1201,1.23,1.2499606623059878,1644.0,In5Cu0.1Ag0.9S8
1,1201,1.18,1.195563938747337,1645.0,In5Cu0.1Ag0.9S8
1,1201,1.13,1.1516580382295591,1646.0,In5Cu0.1Ag0.9S8
1,1201,1.09,1.0615559260328835,1647.0,In5Cu0.1Ag0.9S8
