K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,42,0.04,0.09336198061793766,66.0,Cd0.02Te0.98
1,42,0.0246,0.14681876773099822,89.0,Zn0.85986213W0.13192965O1.21900395
1,42,0.0308,0.13313676259376542,97.0,Zn0.92128085W0.10994137O1.2205657
1,42,0.244,0.18656738533195216,138.0,Bi2Se3
1,42,0.21,0.5306646379892352,257.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.24,0.5471156863149186,258.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.26,0.5445522061324817,259.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.28,0.5388325122957143,260.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.3,0.5363356252255534,261.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.33,0.5315681754197429,262.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.34,0.5300404216690453,263.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.36,0.5353236667408183,264.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.38,0.5417400953825956,265.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.39,0.541222664107943,266.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.4,0.5438845308784555,267.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.41,0.549934167691837,268.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.43,0.5609550079186967,269.0,Co4Cu0.3Sb11.7Te0.3
1,42,0.1211,0.11247660682302435,387.0,Cd0.06Ag1Sb0.94Te2
1,42,0.10562,0.11484698563949162,388.0,Cd0.06Ag1Sb0.94Te2
1,42,0.12331,0.1160596924598039,389.0,Cd0.06Ag1Sb0.94Te2
1,42,0.13318,0.13232067759109997,390.0,Cd0.06Ag1Sb0.94Te2
1,42,0.13595,0.12893390668412544,391.0,Cd0.06Ag1Sb0.94Te2
1,42,0.14122,0.14497204937251348,392.0,Cd0.06Ag1Sb0.94Te2
1,42,0.16566,0.14749207191251137,393.0,Cd0.06Ag1Sb0.94Te2
1,42,0.17996,0.15478295919251212,394.0,Cd0.06Ag1Sb0.94Te2
1,42,0.19388,0.1654420036658476,395.0,Cd0.06Ag1Sb0.94Te2
1,42,0.20772,0.18103471974584287,396.0,Cd0.06Ag1Sb0.94Te2
1,42,0.22304,0.1878025694325099,397.0,Cd0.06Ag1Sb0.94Te2
1,42,1.177,0.8125445736736883,437.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,1.1611,0.7896074792824407,438.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,1.1186,0.7568108017985314,439.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,1.0425,0.7105600722989398,440.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.9404,0.6511875440257539,441.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.8264,0.6056062932247464,442.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.7205,0.5520215781578427,443.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.6773,0.5244797158207384,444.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.6653,0.4944357636715625,445.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.6213,0.49093044493574384,446.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.6052,0.4913515557872568,447.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,42,0.6857,0.6648101384387066,526.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.6484,0.6608339160492043,527.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.6107,0.6621283358370061,528.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.6174,0.66099020024313,529.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.5455,0.6618809367708881,530.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.502,0.6328656532978131,531.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.4464,0.5869597341548916,532.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3846,0.5390597656815657,533.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3942,0.5012164823766615,534.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3341,0.4900769491790465,535.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3395,0.47497176977112104,536.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3273,0.44885963643778876,537.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.3352,0.4239229593539552,538.0,Sn0.15Sb0.012Te0.25Pb0.84Se0.5S0.25
1,42,0.568,1.1666649077721591,852.0,Ag2Se
1,42,0.678,1.2122320531131725,853.0,Ag2Se
1,42,0.768,1.2597540530164568,854.0,Ag2Se
1,42,1.007,1.311605584766538,855.0,Ag2Se
1,42,1.147,1.433453690492471,856.0,Ag2Se
1,42,1.316,1.483204380509885,857.0,Ag2Se
1,42,1.564,1.5441357301060237,858.0,Ag2Se
1,42,0.485,0.526854652493257,894.0,Ag2Te0.038Se1
1,42,0.511,0.5702472551677256,895.0,Ag2Te0.038Se1
1,42,0.57,0.6131630810050614,896.0,Ag2Te0.038Se1
1,42,0.641,0.6473977476717317,897.0,Ag2Te0.038Se1
1,42,0.689,0.6788163819907128,898.0,Ag2Te0.038Se1
1,42,0.73,0.7345570486573834,899.0,Ag2Te0.038Se1
1,42,0.779,0.7862442458847343,900.0,Ag2Te0.038Se1
1,42,1.066,0.7864931881333148,921.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.146,0.8472168865489169,922.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.202,0.912593533077176,923.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.253,0.9516673401135088,924.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.309,1.0010033679786081,925.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.381,1.0560014495175691,926.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.35,1.0982981612059086,927.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.319,1.1458063889309609,928.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.325,1.211801654728367,929.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,1.367,1.3290175791785668,930.0,In0.55Fe0.05Co3.95Sb11.95Se0.05
1,42,0.32123,0.3395852360786785,961.0,Ag0.0233Bi1.9534Te2.9301
1,42,1.27,1.0398524903901045,1116.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.34,1.033778363330694,1117.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.42,1.0910959435234109,1118.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.45,1.1402470491440748,1119.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.5,1.1823627970937536,1120.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.54,1.2438089308480345,1121.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.65,1.3339271772209347,1122.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.79,1.418583202842586,1123.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.82,1.4336954421503811,1124.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.58,1.3566855631077315,1125.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.45,1.3365088514870636,1126.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.42,1.3207691219953184,1127.0,Sn0.05Ge0.83Bi0.12Te1
1,42,1.08,0.5347689623880656,1140.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.13,0.5353971722879635,1141.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.23,0.5557743315654285,1142.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.28,0.5764679966432155,1143.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.33,0.5953504818474324,1144.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.37,0.6329959613061902,1145.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.51,0.6634609749140253,1146.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.66,0.7000839675522345,1147.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.69,0.7167713204335396,1148.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.38,0.6995205400674838,1149.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.37,0.7054580375058884,1150.0,Sn0.15Ge0.73Bi0.12Te1
1,42,1.32,0.7136957279078673,1151.0,Sn0.15Ge0.73Bi0.12Te1
1,42,0.35,0.3592428370321967,1164.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.35,0.3639648189151598,1165.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.39,0.37297292103087976,1166.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.4,0.391872013266771,1167.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.4,0.41801207795889256,1168.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.49,0.4890691860035331,1169.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.56,0.5362476791762507,1170.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.65,0.5901498502894293,1171.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.73,0.6222140196106914,1172.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.77,0.6118663972542543,1173.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.85,0.6476909294545347,1174.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.92,0.6849750623502799,1175.0,Cu0.06Sn0.1Ge0.75Bi0.12Te1
1,42,0.29,0.35229585501018795,1188.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.31,0.36015966132119287,1189.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.3,0.3666902345980056,1190.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.3,0.3818896648068882,1191.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.34,0.40540956246566834,1192.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.4,0.4728093158586019,1193.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.49,0.5186321795311215,1194.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.58,0.5686124074952815,1195.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.64,0.5988056073064694,1196.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.69,0.5931450645178543,1197.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.77,0.6272194511580506,1198.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.91,0.6645163040537964,1199.0,Cu0.1Sn0.1Ge0.73Bi0.12Te1
1,42,0.00507,0.10989498909738811,1241.0,Bi2S3
1,42,0.00613,0.1058142057989501,1243.0,Bi2S3
1,42,0.0056,0.09939616750456635,1245.0,Bi2S3
1,42,0.0493,0.09843851985339974,1256.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0557,0.102748832964108,1257.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0659,0.10674328560403577,1258.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0675,0.10399073276494387,1259.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0683,0.09720535957327678,1260.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0712,0.08984552721414872,1261.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0664,0.0814096297662889,1262.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.0616,0.07785839277216418,1263.0,Bi0.39647236S0.59412321Br0.0011825
1,42,0.303,0.3096947279779593,1371.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.304,0.31237266246111,1372.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.314,0.31458809904361174,1373.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.309,0.3108274124386637,1374.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.311,0.30850272583371785,1375.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.3,0.30099103916704767,1376.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.286,0.2890493011678377,1377.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.167,0.27539973228930215,1378.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.259,0.2612364054159453,1379.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.236,0.24573852560053588,1380.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.221,0.2319524431576159,1381.0,Mg3.19Ti0.01Bi0.49Sb1.5Te0.01
1,42,0.369,0.3482906761602049,1393.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.369,0.35010197030979695,1394.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.369,0.3480238574083553,1395.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.363,0.34121172407574407,1396.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.353,0.33245593546950974,1397.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.335,0.32125206181640975,1398.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.314,0.3049853958490486,1399.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.297,0.2900427291823786,1400.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.271,0.27327157350377607,1401.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.254,0.2546647069795646,1402.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.236,0.241830552879825,1403.0,Mg3.15Ti0.05Bi0.49Sb1.5Te0.01
1,42,0.006,0.04479765331947903,1493.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.01,0.04676491997539864,1494.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.016,0.05166529777875367,1495.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.027,0.062355434703458286,1496.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.035,0.08694123347643888,1497.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.038,0.09648955340394103,1498.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.045,0.10101627193378694,1499.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.047,0.10686771411034517,1500.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.056,0.11782397922090167,1501.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.085,0.1301316733298763,1502.0,Ag0.8Bi0.8Pb0.2Se1.6S0.2
1,42,0.026,0.031356388560368625,1513.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.035,0.03390313221353269,1514.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.043,0.0397007527029506,1515.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.051,0.053812587415198405,1516.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.136,0.09895546067117415,1517.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.156,0.13668366186104772,1518.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.175,0.15464823227843869,1519.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.187,0.17052084761770284,1520.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.191,0.1874335351220297,1521.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.204,0.2001045405142995,1522.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,42,0.447,0.5019361239092397,1611.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.447,0.4896940637206629,1612.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.433,0.4725031420186472,1613.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.423,0.45264130359721194,1614.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.406,0.4409223303873267,1615.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.391,0.42432359705398276,1616.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.362,0.40279381006930665,1618.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.352,0.3950985234643596,1619.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.348,0.38427512346435455,1620.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.331,0.37140372640173314,1621.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.324,0.3669223508037381,1622.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.322,0.36963455080374125,1623.0,Mg3.44Ni0.06Bi0.96Sb1Te0.04
1,42,0.12,0.14896590166644985,1624.0,In5AgS8
1,42,0.11,0.1449339313398333,1625.0,In5AgS8
1,42,0.16,0.1604421282534191,1626.0,In5AgS8
1,42,0.19,0.18081473867791026,1627.0,In5AgS8
