K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,1201,33.3602,29.205634543823646,12.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,34.08,29.10399543104576,13.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,34.72,29.681772992262786,14.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,33.92,29.516464195572176,15.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,32.38,28.711577516141812,16.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,30.99,27.325323653568592,17.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,29.26,25.928368425731843,18.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,17.94,20.03174943860454,23.0,Zn0.0025Ga0.025Te1.0025Pb0.975
1,1201,1.92,2.4550571260046343,97.0,Zn0.92128085W0.10994137O1.2205657
1,1201,6.15,2.639074793646883,104.0,Zn0.98269957W0.0879531O1.22212745
1,1201,7.03,7.387816903313482,336.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,8.55,8.085108366368699,337.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,9.58,8.642286220297649,338.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,11.03,9.440309046013445,339.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,12.42,10.377910840425614,340.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,13.64,10.834691967624435,341.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,14.24,11.603936937005026,342.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,15.76,12.287259285061314,343.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,17.09,12.822444136585595,344.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.9Nb0.1O3
1,1201,9.70044243,8.976535618901416,354.0,AgSbTe2
1,1201,9.34638561,9.351701536888278,355.0,AgSbTe2
1,1201,9.56059349,9.633065579844661,356.0,AgSbTe2
1,1201,9.93378241,10.260835378982456,357.0,AgSbTe2
1,1201,10.2155171,10.532586299755671,358.0,AgSbTe2
1,1201,10.07875602,10.771421297971571,359.0,AgSbTe2
1,1201,9.615559,11.188897884501262,360.0,AgSbTe2
1,1201,9.22600831,11.505962389194384,361.0,AgSbTe2
1,1201,8.90946328,11.491610932638842,362.0,AgSbTe2
1,1201,8.6551385,11.656816684077969,363.0,AgSbTe2
1,1201,8.10399415,11.74510582554571,364.0,AgSbTe2
1,1201,9.986,11.76633378227795,452.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
