K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,88,1.41,1.2317640127740064,61.0,Cd0.02Te0.98
1,88,1.06,1.0852322631475821,66.0,Cd0.02Te0.98
1,88,7.04,8.785279181171004,97.0,Zn0.92128085W0.10994137O1.2205657
1,88,0.441,0.5794080315393411,161.0,Al0.15Bi2Se3
1,88,0.429,0.5613955585696428,162.0,Al0.15Bi2Se3
1,88,0.42,0.5494596857364683,163.0,Al0.15Bi2Se3
1,88,0.421,0.5437960512083034,164.0,Al0.15Bi2Se3
1,88,0.416,0.543815425637373,165.0,Al0.15Bi2Se3
1,88,0.53,0.7279984282025005,168.0,Al0.2Bi2Se3
1,88,0.523,0.6389168302499568,169.0,Al0.2Bi2Se3
1,88,0.511,0.5937802819973435,170.0,Al0.2Bi2Se3
1,88,0.497,0.5834631113369143,171.0,Al0.2Bi2Se3
1,88,0.484,0.566161568336921,172.0,Al0.2Bi2Se3
1,88,0.472,0.5546650497902588,173.0,Al0.2Bi2Se3
1,88,0.467,0.5489343435760169,174.0,Al0.2Bi2Se3
1,88,0.462,0.5478905116319044,175.0,Al0.2Bi2Se3
1,88,0.448,0.5499282034992534,176.0,Al0.2Bi2Se3
1,88,0.439,0.5878905650323902,177.0,Al0.2Bi2Se3
1,88,2.8,3.274448486666689,270.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.66,3.1671339529950164,271.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.54,3.064808085989996,272.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.43,2.9619307729949913,273.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.34,2.9058287729950036,274.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.28,2.8765898353950035,275.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.23,2.832895632994975,276.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.21,2.81682277299498,277.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.2,2.8179335729950075,278.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.18,2.8419019199249975,279.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.16,2.8541675753154734,280.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.15,2.8820849353155236,281.0,Co4Cu0.3Sb11.5Te0.5
1,88,2.15,2.919261385390523,282.0,Co4Cu0.3Sb11.5Te0.5
1,88,3.84,4.308383971927541,309.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.73,4.13637386192754,310.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.67,4.029384495013514,311.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.57,3.8886579547134885,312.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.49,3.7623851539789976,313.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.42,3.6447601347590095,314.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,3.18,3.4992853963079873,316.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,88,0.26205225,0.8031666027742003,376.0,Cd0.04Ag1Sb0.96Te2
1,88,0.27640917,0.7737186153560709,377.0,Cd0.04Ag1Sb0.96Te2
1,88,0.3045959,0.7548788577945038,378.0,Cd0.04Ag1Sb0.96Te2
1,88,0.35942355,0.7484043339100788,379.0,Cd0.04Ag1Sb0.96Te2
1,88,0.35822575,0.7336848333579163,380.0,Cd0.04Ag1Sb0.96Te2
1,88,0.38929318,0.7434322454481846,381.0,Cd0.04Ag1Sb0.96Te2
1,88,0.39507297,0.731609328278183,382.0,Cd0.04Ag1Sb0.96Te2
1,88,0.41255918,0.7358647382781779,383.0,Cd0.04Ag1Sb0.96Te2
1,88,0.44634151,0.7276453867399661,384.0,Cd0.04Ag1Sb0.96Te2
1,88,0.45615946,0.7251450987399639,385.0,Cd0.04Ag1Sb0.96Te2
1,88,0.45829241,0.7146661285344614,386.0,Cd0.04Ag1Sb0.96Te2
1,88,0.58549249,0.8108500507401893,398.0,Cd0.08Ag1Sb0.92Te2
1,88,0.59428388,0.7848205252678938,399.0,Cd0.08Ag1Sb0.92Te2
1,88,0.59290716,0.7665865069255404,400.0,Cd0.08Ag1Sb0.92Te2
1,88,0.60779882,0.7604100622603295,401.0,Cd0.08Ag1Sb0.92Te2
1,88,0.5852007,0.7490896317081671,402.0,Cd0.08Ag1Sb0.92Te2
1,88,0.58478156,0.7527060337984345,403.0,Cd0.08Ag1Sb0.92Te2
1,88,0.5425761,0.7450767866284335,404.0,Cd0.08Ag1Sb0.92Te2
1,88,0.53474545,0.7476395766284287,405.0,Cd0.08Ag1Sb0.92Te2
1,88,0.57529922,0.7398682041010148,406.0,Cd0.08Ag1Sb0.92Te2
1,88,0.61687591,0.7398455364277273,407.0,Cd0.08Ag1Sb0.92Te2
1,88,0.57585236,0.7272150962222246,408.0,Cd0.08Ag1Sb0.92Te2
1,88,1.027,1.0889734219998273,517.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.9313,0.9950514393240938,518.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.8367,0.9139525482804292,519.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.7781,0.8351165885319787,520.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.7506,0.7920935527436448,521.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.7264,0.7685876632436442,522.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.696,0.7506308353036363,523.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.6734,0.7387389958636387,524.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,0.6508,0.7412526158636396,525.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,8.72,6.829890380227391,552.0,FeSe2
1,88,5.68,4.802459269949138,557.0,FeSe2
1,88,5.19,4.602513440782469,558.0,FeSe2
1,88,4.61,4.342830100769138,559.0,FeSe2
1,88,4.06,4.173767137929128,560.0,FeSe2
1,88,1.32396,1.1744127842734269,602.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,1.14394,1.1340708601777487,603.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.9794,1.1046418917164325,604.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.89172,1.001704204619582,605.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.80253,0.9109766293775549,606.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.73179,0.8457561493629678,607.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.73285,0.8232818466055258,608.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.66423,0.7750687619968908,609.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.67442,0.7630829100504805,610.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.66014,0.7465054800504852,611.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.64052,0.7285543900504884,612.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.62803,0.716127790050485,613.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.61376,0.7073955900504818,614.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,0.61732,0.7113321600504867,615.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,1.22115,1.1564235179999964,687.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,1.18973,1.1295549036699888,688.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,1.09627,1.0112221284492617,689.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.95901,0.9009660259999994,690.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.85003,0.8045029538462479,691.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.77133,0.7391734244921843,692.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.7816,0.7207647700000039,693.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.69612,0.6693646740600016,694.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.71684,0.6623401000000035,695.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.70299,0.6524323324900035,696.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.67355,0.6426606924900071,697.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,88,0.66836,0.6318429599999968,698.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
