K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,123,8.68,5.08120280002591,74.0,Sn0.02Te0.98
1,123,7.59,4.85117339710908,75.0,Sn0.02Te0.98
1,123,3.18,3.419509224832379,80.0,Sn0.02Te0.98
1,123,1.96,2.6513062828604297,168.0,Al0.2Bi2Se3
1,123,2.11,2.8796545890123544,169.0,Al0.2Bi2Se3
1,123,2.43,3.00901965192318,170.0,Al0.2Bi2Se3
1,123,2.83,3.043236116428992,171.0,Al0.2Bi2Se3
1,123,3.33,3.1317362107478384,172.0,Al0.2Bi2Se3
1,123,3.8,3.3365671987161263,173.0,Al0.2Bi2Se3
1,123,4.26,3.5264141866610856,174.0,Al0.2Bi2Se3
1,123,4.59,3.590681686604405,175.0,Al0.2Bi2Se3
1,123,4.8,3.5820707021597054,176.0,Al0.2Bi2Se3
1,123,5.15,3.5643209125253055,177.0,Al0.2Bi2Se3
1,123,11.38,7.462412107252914,270.0,Co4Cu0.3Sb11.5Te0.5
1,123,12.0,7.499487191735861,271.0,Co4Cu0.3Sb11.5Te0.5
1,123,12.54,7.798506286598143,272.0,Co4Cu0.3Sb11.5Te0.5
1,123,14.0,8.221293170319838,273.0,Co4Cu0.3Sb11.5Te0.5
1,123,14.69,8.908867209273874,274.0,Co4Cu0.3Sb11.5Te0.5
1,123,15.31,9.58723628573742,275.0,Co4Cu0.3Sb11.5Te0.5
1,123,15.92,10.35798074084216,276.0,Co4Cu0.3Sb11.5Te0.5
1,123,17.08,11.289991763411615,277.0,Co4Cu0.3Sb11.5Te0.5
1,123,18.62,12.217161418603073,278.0,Co4Cu0.3Sb11.5Te0.5
1,123,19.85,13.124394519657704,279.0,Co4Cu0.3Sb11.5Te0.5
1,123,20.69,14.321073019110704,280.0,Co4Cu0.3Sb11.5Te0.5
1,123,21.31,15.058854226943042,281.0,Co4Cu0.3Sb11.5Te0.5
1,123,21.85,15.46884165758439,282.0,Co4Cu0.3Sb11.5Te0.5
1,123,8.97,7.154193912128534,318.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,10.12,7.796905104993904,319.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,11.09,8.973881166752898,320.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,12.24,10.087437121413915,321.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,12.79,11.510974191426353,322.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,13.7,12.566530438533933,323.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,14.0,13.383894989951107,324.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,123,9.154,9.287231121103138,425.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,11.2,10.262244540555999,426.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,13.19,11.400881841348141,427.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,14.95,12.448198980700624,428.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,16.17,12.884262965131255,429.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,16.39,13.081035153150946,430.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,15.39,12.727071589289318,431.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,14.75,12.398983261746201,432.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,13.86,12.232973953771516,433.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,13.24,12.170033477581047,434.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,123,0.69,2.1912695993293294,571.0,Cr0.06Fe0.94Se2
1,123,0.55,2.158620707442789,572.0,Cr0.06Fe0.94Se2
1,123,1.71,1.7481868383039134,575.0,Cr0.06Fe0.94Se2
1,123,4.18,2.8237737352587136,576.0,Cr0.06Fe0.94Se2
1,123,5.93,3.629509885636167,577.0,Cr0.06Fe0.94Se2
1,123,6.18,3.9625480779271567,578.0,Cr0.06Fe0.94Se2
1,123,9.299804,8.745950315620393,588.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,9.334584999999999,8.804458073729899,589.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,9.148035,8.727486678670555,590.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,9.956548,9.310383520808927,591.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,10.65008,10.022481767133359,592.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,11.40136,10.537626341814887,593.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,11.84087,11.071516975513141,594.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.14762,11.353837956476434,595.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.36134,11.546843673825313,596.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.57133,11.57147773545251,597.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.39112,11.517463491299184,598.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.24493,11.387681824992908,599.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,12.81937,11.389991705763121,600.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,13.16108,11.511317297368642,601.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,123,8.941999,9.535850263715748,672.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,9.361138,9.663958570250694,673.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,8.648589,9.665759867737581,674.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,9.83008,10.4358659100831,675.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,10.79797,11.299010037111508,676.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,11.61982,12.23910951219761,677.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,12.43194,12.812930196601165,678.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,12.70929,13.519333875074508,679.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,13.61549,13.928130967386469,680.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,13.48256,14.080773269267858,681.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,13.79324,14.11872160029312,682.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,13.93405,14.089132494013093,683.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,14.22404,14.298637154256314,684.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,15.45322,15.718396794844848,685.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,15.59193,15.756861825678179,686.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00166518O0.04521383
1,123,17.63,12.319221554247525,756.0,Pb1.004Se0.4S0.6
1,123,18.43,11.533487909453607,757.0,Pb1.004Se0.4S0.6
1,123,18.03,12.387310494284181,758.0,Pb1.004Se0.4S0.6
1,123,15.81,11.777678064140492,759.0,Pb1.004Se0.4S0.6
1,123,12.78,10.615613822580878,760.0,Pb1.004Se0.4S0.6
1,123,9.85,9.120380350355497,761.0,Pb1.004Se0.4S0.6
1,123,8.33,7.577088920566418,762.0,Pb1.004Se0.4S0.6
1,123,7.42,6.178410704619538,763.0,Pb1.004Se0.4S0.6
1,123,6.21,5.767396162977881,764.0,Pb1.004Se0.4S0.6
1,123,5.51,5.69306487339469,765.0,Pb1.004Se0.4S0.6
1,123,5.3,5.579274699136673,766.0,Pb1.004Se0.4S0.6
