Index,Random Seed,K_fold,#,Actual,Predicted,Uncertainty
0,1,3,1.0,0.8899999856948853,1.3000035285949707,0.0324781872332096
1,1,3,2.0,0.7599999904632568,1.1313836574554443,0.0288734566420316
2,1,3,3.0,0.6600000262260437,1.0033535957336426,0.0256609600037336
3,1,3,4.0,0.5699999928474426,0.9465315341949464,0.0252421740442514
4,1,3,10.0,0.2800000011920929,0.673096239566803,0.0132945450022816
5,1,3,11.0,0.270000010728836,0.5222933292388916,0.0101490514352917
6,1,2,12.0,1.25,1.5896944999694824,0.1585514843463897
7,1,2,13.0,1.1399999856948853,1.3868193626403809,0.1188897490501403
8,1,2,14.0,0.9800000190734864,1.2370048761367798,0.0997644364833831
9,1,2,15.0,0.8399999737739563,0.9520236253738404,0.0777514651417732
10,1,2,16.0,0.7300000190734863,0.8479188680648804,0.0762615799903869
11,1,2,17.0,0.6600000262260437,0.6819607019424438,0.0559018887579441
12,1,2,18.0,0.5699999928474426,0.6381224393844604,0.0583256185054779
13,1,2,23.0,0.3700000047683716,0.4315853714942932,0.0483191087841987
14,1,3,24.0,1.9299999475479128,1.473966121673584,0.0684694796800613
15,1,3,25.0,1.649999976158142,1.2566614151000977,0.0498535186052322
16,1,3,26.0,1.409999966621399,1.0443036556243896,0.0535184666514396
17,1,3,27.0,1.1799999475479126,0.9889320135116576,0.0449198447167873
18,1,3,28.0,1.090000033378601,0.8880558013916016,0.0436989776790142
19,1,3,29.0,0.8899999856948853,0.8017258048057556,0.046344693750143
20,1,3,30.0,0.800000011920929,0.7300019860267639,0.0369375236332416
21,1,3,31.0,0.7699999809265137,0.8052864074707031,0.0435604117810726
22,1,3,33.0,0.5799999833106995,0.5824124813079834,0.0322404503822326
23,1,3,36.0,1.7300000190734863,1.483720064163208,0.0787610635161399
24,1,3,37.0,1.5099999904632568,1.32957124710083,0.0542442128062248
25,1,3,38.0,1.2899999618530271,1.028517484664917,0.0555767454206943
26,1,3,39.0,1.100000023841858,1.048162817955017,0.0469783879816532
27,1,3,40.0,0.949999988079071,0.9786434173583984,0.046380165964365
28,1,3,41.0,0.8399999737739563,0.8471349477767944,0.047566320747137
29,1,3,42.0,0.75,0.7919031381607056,0.0405536405742168
30,1,3,43.0,0.6600000262260437,0.8617643117904663,0.0457473993301391
31,1,1,48.0,1.600000023841858,1.6310768127441406,0.1258625239133834
32,1,1,59.0,0.4699999988079071,0.4189119338989258,0.0280359294265508
33,1,4,66.0,0.0399999991059303,0.0586193799972534,0.0176968723535537
34,1,5,67.0,0.0399999991059303,0.2965117394924164,0.0828833878040313
35,1,5,68.0,0.0299999993294477,0.3621306121349334,0.1034789085388183
36,1,5,72.0,0.0299999993294477,0.5637081861495972,0.0495631843805313
37,1,3,74.0,0.050000000745058,0.1607272028923034,0.1313679665327072
38,1,3,75.0,0.0399999991059303,0.153169184923172,0.1077035591006279
39,1,3,80.0,0.0399999991059303,0.1243109703063964,0.059668194502592
40,1,3,89.0,0.0245999991893768,0.4854761064052582,0.0249687656760215
41,1,2,97.0,0.0307999998331069,0.3889089822769165,0.0794601589441299
42,1,5,104.0,0.0384999997913837,0.1268214583396911,0.0629766434431076
43,1,3,138.0,0.2440000027418136,0.2354684174060821,0.0504465550184249
44,1,4,150.0,0.2860000133514404,0.509149432182312,0.1099458187818527
45,1,4,151.0,0.2919999957084656,0.3183317482471466,0.0682961195707321
46,1,4,152.0,0.3000000119209289,0.5602726340293884,0.0709845498204231
47,1,4,153.0,0.3089999854564667,0.5603291392326355,0.086400382220745
48,1,2,161.0,0.3100000023841858,0.2739883065223694,0.038928173482418
49,1,2,162.0,0.3230000138282776,0.3352237641811371,0.0336816050112247
50,1,2,163.0,0.333400011062622,0.1988998651504516,0.0495489798486232
51,1,2,164.0,0.3488999903202057,0.3861287236213684,0.0457782484591007
52,1,2,165.0,0.3558999896049499,0.2617027461528778,0.0374882332980632
53,1,3,168.0,0.3039999902248382,0.1604387462139129,0.019858194515109
54,1,3,169.0,0.3089999854564667,0.2971783578395843,0.022436324506998
55,1,3,170.0,0.3120000064373016,0.2986148297786712,0.0287414975464344
56,1,3,171.0,0.3199999928474426,0.2987304031848907,0.0212346613407135
57,1,3,172.0,0.3370000123977661,0.2871505618095398,0.0121583202853798
58,1,3,173.0,0.3490000069141388,0.3081215322017669,0.0306813325732946
59,1,3,174.0,0.356000006198883,0.3111923336982727,0.0172079764306545
60,1,3,175.0,0.3736999928951263,0.3318970799446106,0.0159361492842435
61,1,3,176.0,0.3792999982833862,0.3212893605232239,0.0185493603348732
62,1,3,177.0,0.3950999975204468,0.2832785844802856,0.0150457611307501
63,1,4,244.0,0.9190000295639038,0.7235657572746277,0.0399367026984691
64,1,4,245.0,1.0199999809265137,0.9137120246887208,0.0467083416879177
65,1,1,255.0,0.7350000143051147,0.9582650661468506,0.0649679228663444
66,1,1,256.0,0.8330000042915344,1.1315298080444336,0.0800979062914848
67,1,4,257.0,0.209999993443489,0.661074697971344,0.0356709249317646
68,1,4,258.0,0.2399999946355819,0.6370753645896912,0.026748651638627
69,1,4,259.0,0.2599999904632568,0.6879652738571167,0.0428699441254138
70,1,4,260.0,0.2800000011920929,0.6591103076934814,0.0225536692887544
71,1,4,261.0,0.3000000119209289,0.6978467702865601,0.0252320952713489
72,1,4,262.0,0.3300000131130218,0.7122746706008911,0.0250201225280761
73,1,4,263.0,0.3400000035762787,0.7505633234977722,0.0261514391750097
74,1,4,264.0,0.3600000143051147,0.7248181104660034,0.0277608670294284
75,1,4,265.0,0.3799999952316284,0.7073023319244385,0.0394238345324993
76,1,4,266.0,0.3899999856948852,0.7108094692230225,0.0441176854074001
77,1,4,267.0,0.4000000059604645,0.6303274631500244,0.0400387160480022
78,1,4,268.0,0.4099999964237213,0.6443179845809937,0.034148883074522
79,1,4,269.0,0.4300000071525574,0.6091301441192627,0.0327325910329818
80,1,1,270.0,0.5600000023841858,0.205020397901535,0.0237454064190387
81,1,1,271.0,0.550000011920929,0.2392070591449737,0.0343302711844444
82,1,1,272.0,0.5400000214576721,0.2822805941104889,0.0266468599438667
83,1,1,273.0,0.5299999713897705,0.2866034805774688,0.0174281261861324
84,1,1,274.0,0.5199999809265137,0.3427693843841553,0.019098050892353
85,1,1,275.0,0.5099999904632568,0.3566286861896515,0.0139181120321154
86,1,1,276.0,0.5,0.3345313668251037,0.0152920912951231
87,1,1,277.0,0.5,0.378794252872467,0.0167075898498296
88,1,1,278.0,0.5099999904632568,0.4116186499595642,0.0218555554747581
89,1,1,279.0,0.5,0.5220183730125427,0.0389843024313449
90,1,1,280.0,0.4900000095367431,0.3991436958312988,0.0495145320892334
91,1,1,281.0,0.4900000095367431,0.4238357543945312,0.03127371519804
92,1,1,282.0,0.4900000095367431,0.4977411925792694,0.0278115086257457
93,1,1,283.0,0.449999988079071,0.1628149151802063,0.0212208591401577
94,1,1,284.0,0.4699999988079071,0.1908217072486877,0.0287640858441591
95,1,1,285.0,0.5199999809265137,0.2011353075504303,0.0202171187847852
96,1,1,286.0,0.5600000023841858,0.2326040863990783,0.0160577427595853
97,1,1,287.0,0.6000000238418579,0.265825867652893,0.014541340060532
98,1,1,288.0,0.6600000262260437,0.3031322062015533,0.0111783193424344
99,1,1,289.0,0.699999988079071,0.2921895682811737,0.0140992887318134
100,1,1,290.0,0.75,0.3197039067745209,0.0124423466622829
101,1,1,291.0,0.7900000214576721,0.3134485483169555,0.0130400331690907
102,1,1,292.0,0.8299999833106995,0.3341732025146484,0.0272733457386493
103,1,1,293.0,0.8600000143051147,0.313677966594696,0.0498631782829761
104,1,1,294.0,0.8899999856948853,0.3497020602226257,0.0246998276561498
105,1,1,295.0,0.9300000071525574,0.3963302373886108,0.0262021552771329
106,1,1,296.0,0.6899999976158142,0.1518262326717376,0.0250377282500267
107,1,1,297.0,0.75,0.1670183539390564,0.0312450900673866
108,1,1,298.0,0.8199999928474426,0.2016437649726867,0.0251796767115592
109,1,1,299.0,0.8700000047683716,0.2224813103675842,0.0174551457166671
110,1,1,300.0,0.9100000262260436,0.249371737241745,0.0171280708163976
111,1,1,301.0,0.9700000286102296,0.2993900775909424,0.0116439908742904
112,1,1,302.0,1.0199999809265137,0.2974767088890075,0.014392732642591
113,1,1,303.0,1.0499999523162842,0.3221382796764374,0.012787465006113
114,1,1,304.0,1.090000033378601,0.3159565329551697,0.0142785925418138
115,1,1,305.0,1.1299999952316284,0.3182433247566223,0.0280466545373201
116,1,1,306.0,1.1399999856948853,0.3047702610492706,0.0396291241049766
117,1,1,307.0,1.1799999475479126,0.3259182572364807,0.0286647472530603
118,1,1,308.0,1.2100000381469729,0.3859196007251739,0.0269253775477409
119,1,3,309.0,0.1309999972581863,0.2669077813625335,0.070558987557888
120,1,3,310.0,0.1389999985694885,0.3687439262866974,0.0953488871455192
121,1,3,311.0,0.1389999985694885,0.5924000144004822,0.1113210320472717
122,1,3,312.0,0.1230000033974647,0.4311174750328064,0.0992458686232566
123,1,3,313.0,0.1150000020861625,0.6554585099220276,0.0880250632762909
124,1,3,314.0,0.1070000007748603,0.5638735294342041,0.0900315195322036
125,1,3,316.0,0.0820000022649765,0.4665978550910949,0.0871237069368362
126,1,5,318.0,0.8930000066757202,1.0814290046691897,0.1026404872536659
127,1,5,319.0,0.9020000100135804,1.1904298067092896,0.1010545417666435
128,1,5,320.0,0.8930000066757202,1.1943968534469604,0.0993884801864624
129,1,5,321.0,0.8690000176429749,1.1701877117156982,0.0986344143748283
130,1,5,322.0,0.8199999928474426,1.1437358856201172,0.0988764613866806
131,1,5,323.0,0.7870000004768372,1.1467270851135254,0.1023548245429992
132,1,5,324.0,0.7459999918937683,1.038927674293518,0.1102326959371566
133,1,4,327.0,1.4600000381469729,1.2177304029464722,0.1347716450691223
134,1,4,328.0,1.5199999809265137,1.215985655784607,0.1285017877817154
135,1,4,329.0,1.559999942779541,1.2011651992797852,0.1265813112258911
136,1,4,330.0,1.5499999523162842,1.1966242790222168,0.1251711547374725
137,1,4,331.0,1.5099999904632568,1.099628448486328,0.110165037214756
138,1,4,332.0,1.4299999475479126,1.030853509902954,0.1057387813925743
139,1,4,333.0,1.340000033378601,0.9588185548782348,0.1085080727934837
140,1,4,334.0,1.2599999904632568,0.8154106736183167,0.0974231660366058
141,1,4,335.0,1.159999966621399,0.6692203283309937,0.0954139083623886
142,1,1,336.0,1.4600000381469729,1.3444316387176514,0.1647416353225708
143,1,1,337.0,1.5199999809265137,1.3087561130523682,0.1551165133714676
