Index,Random Seed,K_fold,#,Actual,Predicted,Uncertainty
0,42,5,0.0,-129.8800048828125,-100.6548309326172,2.767171859741211
1,42,5,1.0,-149.5,-104.86009216308594,2.4894251823425293
2,42,5,2.0,-170.36000061035156,-130.38958740234375,2.6760473251342773
3,42,5,3.0,-189.41000366210935,-134.53927612304688,2.1903975009918213
4,42,5,4.0,-202.92999267578125,-151.7393798828125,2.5631821155548096
5,42,5,10.0,-253.27000427246097,-238.98004150390625,3.380995988845825
6,42,5,11.0,-254.5099945068359,-255.94857788085935,3.439046859741211
7,42,4,13.0,-136.5,-117.00591278076172,7.9174604415893555
8,42,4,14.0,-157.7899932861328,-132.68893432617188,6.8650970458984375
9,42,4,15.0,-175.99000549316406,-149.1695556640625,7.212950229644775
10,42,4,16.0,-193.57000732421875,-177.31173706054688,7.926651000976563
11,42,4,17.0,-209.9199981689453,-182.7559814453125,8.324182510375977
12,42,4,18.0,-223.19000244140625,-194.41363525390625,8.521737098693848
13,42,4,23.0,-263.2900085449219,-237.83416748046875,8.628544807434082
14,42,4,24.0,-98.60284423828124,-95.01129913330078,5.535900592803955
15,42,4,25.0,-109.8499984741211,-107.78487396240234,6.828763961791992
16,42,4,26.0,-129.07000732421875,-122.67330169677734,5.883720397949219
17,42,4,27.0,-146.6199951171875,-140.04458618164062,6.0354790687561035
18,42,4,28.0,-162.75999450683594,-157.56640625,6.110127925872803
19,42,4,29.0,-176.05999755859375,-173.25323486328125,6.756789684295654
20,42,4,30.0,-190.97999572753903,-178.62725830078125,6.883323669433594
21,42,4,31.0,-203.05999755859375,-186.99993896484375,6.655812740325928
22,42,4,33.0,-226.92999267578125,-195.19320678710935,7.350257873535156
23,42,1,36.0,-91.1500015258789,-103.64373016357422,12.525781631469728
24,42,1,37.0,-102.26000213623048,-107.56732940673828,12.551837921142578
25,42,1,38.0,-122.93000030517578,-134.79266357421875,12.816118240356444
26,42,1,39.0,-141.44000244140625,-155.92361450195312,10.064326286315918
27,42,1,40.0,-158.08999633789062,-173.79022216796875,9.79906177520752
28,42,1,41.0,-173.8300018310547,-180.09902954101562,8.957639694213867
29,42,1,42.0,-187.7100067138672,-193.96505737304688,10.053000450134276
30,42,1,43.0,-199.1199951171875,-210.97601318359375,9.369213104248049
31,42,1,48.0,-103.40766143798828,-104.21878814697266,13.34950828552246
32,42,1,59.0,-263.2900085449219,-226.91818237304688,9.020874977111816
33,42,4,61.0,408.260009765625,341.1063537597656,5.0045390129089355
34,42,4,66.0,191.4600067138672,344.2521667480469,4.729799270629883
35,42,2,67.0,327.1499938964844,348.4075012207031,16.878862380981445
36,42,2,68.0,352.9100036621094,361.2715148925781,15.086309432983398
37,42,2,72.0,285.67999267578125,276.12237548828125,7.568714141845703
38,42,3,74.0,292.4700012207031,459.1005859375,54.62221908569336
39,42,3,75.0,285.1000061035156,394.596923828125,12.815686225891112
40,42,3,80.0,249.16000366210935,69.52778625488281,32.52178192138672
41,42,1,81.0,459.8299865722656,358.5365295410156,16.348960876464844
42,42,1,89.0,-263.2799987792969,-140.6859130859375,19.765605926513672
43,42,5,97.0,-333.5899963378906,-177.72198486328125,51.15555191040039
44,42,4,104.0,-425.0,-295.3717956542969,36.007083892822266
45,42,5,131.0,-542.1900024414062,-229.56256103515625,6.420187473297119
46,42,4,138.0,-110.25,-230.57650756835935,11.515421867370604
