Index,Random Seed,K_fold,#,Actual,Predicted,Uncertainty
0,42,2,0.0,2.700000047683716,3.969355344772339,0.2390863746404647
1,42,2,1.0,2.3299999237060547,3.5030887126922607,0.2007864415645599
2,42,2,2.0,2.0199999809265137,3.082568645477295,0.172532632946968
3,42,2,3.0,1.7999999523162842,2.6970105171203613,0.1506724804639816
4,42,2,4.0,1.590000033378601,2.349536657333374,0.1328366845846176
5,42,2,10.0,1.1100000143051147,1.385352611541748,0.1106189265847206
6,42,2,11.0,1.1299999952316284,1.3528170585632324,0.1135437861084938
7,42,2,12.0,2.8499999046325684,2.5479466915130615,0.1065898984670639
8,42,2,13.0,2.4600000381469727,2.258445978164673,0.0883760154247284
9,42,2,14.0,2.130000114440918,2.011845588684082,0.0754644274711608
10,42,2,15.0,1.840000033378601,1.7983115911483765,0.0664886757731437
11,42,2,16.0,1.6299999952316284,1.6154379844665527,0.0596764162182807
12,42,2,17.0,1.4700000286102295,1.459666132926941,0.0544573962688446
13,42,2,18.0,1.3300000429153442,1.3446401357650757,0.0518596470355987
14,42,2,23.0,1.149999976158142,1.1681935787200928,0.0588059425354003
15,42,1,24.0,3.2200000286102295,3.1408534049987793,0.0813252925872802
16,42,1,25.0,2.690000057220459,2.7758660316467285,0.0637363046407699
17,42,1,26.0,2.309999942779541,2.4268312454223633,0.0519965104758739
18,42,1,27.0,1.9900000095367432,2.1272218227386475,0.0440488085150718
19,42,1,28.0,1.809999942779541,1.866457223892212,0.037460196763277
20,42,1,29.0,1.559999942779541,1.6593971252441406,0.0327738560736179
21,42,1,30.0,1.4199999570846558,1.501371145248413,0.0297892875969409
22,42,1,31.0,1.340000033378601,1.3806192874908447,0.0283888205885887
23,42,1,33.0,1.1699999570846558,1.2854936122894287,0.0307784583419561
24,42,5,36.0,3.299999952316284,2.717670440673828,0.3163891732692718
25,42,5,37.0,2.950000047683716,2.4377245903015137,0.273165762424469
26,42,5,38.0,2.549999952316284,2.172648668289185,0.2355024516582489
27,42,5,39.0,2.2300000190734863,1.935292601585388,0.2050331234931945
28,42,5,40.0,1.9600000381469729,1.7478671073913574,0.1830767542123794
29,42,5,41.0,1.75,1.599336862564087,0.1665577441453933
30,42,5,42.0,1.5800000429153442,1.4764747619628906,0.1529850363731384
31,42,5,43.0,1.4299999475479126,1.384063720703125,0.1422473043203354
32,42,2,48.0,3.009999990463257,2.9736521244049072,0.1425196528434753
33,42,2,59.0,1.2000000476837158,1.091033101081848,0.0659731552004814
34,42,4,61.0,1.409999966621399,0.960602045059204,0.027619918808341
35,42,4,66.0,1.059999942779541,0.5845416784286499,0.0146107543259859
36,42,2,67.0,1.6100000143051147,1.6389697790145874,0.0968168899416923
37,42,2,68.0,1.3600000143051147,1.518704891204834,0.086564302444458
38,42,2,72.0,1.0,1.1824578046798706,0.0726673975586891
39,42,4,74.0,1.7400000095367432,1.8520565032958984,0.0975354686379432
40,42,4,75.0,1.4800000190734863,1.654644250869751,0.0830145925283432
41,42,4,80.0,1.0800000429153442,0.921249270439148,0.0554574765264987
