Index,Random Seed,K_fold,#,Actual,Predicted,Uncertainty
0,1,1,0.0,2.700000047683716,3.222301721572876,0.1012191101908683
1,1,1,1.0,2.3299999237060547,2.7411742210388184,0.0689506977796554
2,1,1,2.0,2.0199999809265137,2.3200931549072266,0.0501545146107673
3,1,1,3.0,1.7999999523162842,2.0041441917419434,0.0389488413929939
4,1,1,4.0,1.590000033378601,1.7592670917510986,0.0312558263540267
5,1,1,10.0,1.1100000143051147,1.2650933265686035,0.0237426254898309
6,1,1,11.0,1.1299999952316284,1.257145643234253,0.0255697928369045
7,1,3,12.0,2.8499999046325684,2.6398613452911377,0.109818696975708
8,1,3,13.0,2.4600000381469727,2.3184404373168945,0.0878980010747909
9,1,3,14.0,2.130000114440918,2.024178981781006,0.0724279284477233
10,1,3,15.0,1.840000033378601,1.7636010646820068,0.0613509453833103
11,1,3,16.0,1.6299999952316284,1.5484399795532229,0.0532611533999443
12,1,3,17.0,1.4700000286102295,1.3762565851211548,0.0474646538496017
13,1,3,18.0,1.3300000429153442,1.2515952587127686,0.0438911132514476
14,1,3,23.0,1.149999976158142,1.0128878355026243,0.0435470044612884
15,1,3,24.0,3.2200000286102295,3.1368346214294434,0.1323961615562439
16,1,3,25.0,2.690000057220459,2.7787280082702637,0.1064917594194412
17,1,3,26.0,2.309999942779541,2.4400475025177,0.0878658965229988
18,1,3,27.0,1.9900000095367432,2.130183696746826,0.0740242674946785
19,1,3,28.0,1.809999942779541,1.865179181098938,0.0645674690604209
20,1,3,29.0,1.559999942779541,1.646085500717163,0.0575046949088573
21,1,3,30.0,1.4199999570846558,1.4731804132461548,0.052453514188528
22,1,3,31.0,1.340000033378601,1.3518288135528564,0.0498026832938194
23,1,3,33.0,1.1699999570846558,1.2154903411865234,0.049490101635456
24,1,1,36.0,3.299999952316284,3.07125186920166,0.0757702738046646
25,1,1,37.0,2.950000047683716,2.6451148986816406,0.0540148355066776
26,1,1,38.0,2.549999952316284,2.277708053588867,0.0415258221328258
27,1,1,39.0,2.2300000190734863,1.996060490608215,0.0342284999787807
28,1,1,40.0,1.9600000381469729,1.7579736709594729,0.0290110614150762
29,1,1,41.0,1.75,1.5676463842391968,0.0249762292951345
30,1,1,42.0,1.5800000429153442,1.4201576709747314,0.0219157766550779
31,1,1,43.0,1.4299999475479126,1.315197467803955,0.0203714873641729
32,1,2,48.0,3.009999990463257,2.299210548400879,0.5067859888076782
33,1,2,59.0,1.2000000476837158,1.271601915359497,0.2013154178857803
34,1,1,61.0,1.409999966621399,1.18133544921875,0.0302584581077098
35,1,1,66.0,1.059999942779541,0.8978835344314575,0.0264039542526006
36,1,4,67.0,1.6100000143051147,1.4373470544815063,0.0955345407128334
37,1,4,68.0,1.3600000143051147,1.308613896369934,0.0845120027661323
38,1,4,72.0,1.0,1.0025999546051023,0.0662859752774238
39,1,1,74.0,1.7400000095367432,1.657530426979065,0.0755389779806137
40,1,1,75.0,1.4800000190734863,1.5201568603515625,0.0684196949005127
41,1,1,80.0,1.0800000429153442,1.328535795211792,0.089614637196064
42,1,3,81.0,1.7000000476837158,1.560502290725708,0.0641716569662094
43,1,2,89.0,4.809999942779541,4.143420219421387,1.2584282159805298
44,1,5,97.0,7.039999961853027,6.690173149108887,1.1734814643859863
45,1,2,104.0,14.06999969482422,3.9353418350219727,1.5836938619613647
46,1,1,131.0,20.3700008392334,15.994433403015137,1.033289909362793
47,1,1,138.0,0.8389999866485596,0.6347190141677856,0.0761784985661506
48,1,4,150.0,0.5550000071525574,0.5573439598083496,0.0215235613286495
49,1,4,151.0,0.5410000085830688,0.5477114915847778,0.0200433079153299
50,1,4,152.0,0.5270000100135803,0.5384169816970825,0.0187581051141023
51,1,4,153.0,0.515999972820282,0.5300488471984863,0.0176777616143226
52,1,2,161.0,0.4410000145435333,0.5436792373657227,0.053467433899641
