K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,1,1.6,1.441793737376892,48.0,Zn0.01Ga0.025Te1.01Pb0.975
1,1,0.47,0.8559049306957204,59.0,Zn0.01Ga0.025Te1.01Pb0.975
1,1,0.735,1.8212471956536382,255.0,Ge0.9Bi0.07Te1
1,1,0.833,1.8219626375525508,256.0,Ge0.9Bi0.07Te1
1,1,0.56,0.6824891042880751,270.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.55,0.7079192582647107,271.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.54,0.7169651990636811,272.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.53,0.7560891382166502,273.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.52,0.7704807834395196,274.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.51,0.7803866827118922,275.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.5,0.7899266172653179,276.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.5,0.815543709164376,277.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.51,0.8260661676149534,278.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.5,0.8373798815840587,279.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.49,0.8434330784153724,280.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.49,0.8570799660475877,281.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.49,0.8684534667431776,282.0,Co4Cu0.3Sb11.5Te0.5
1,1,0.45,0.663954083362949,283.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.47,0.6888042112017005,284.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.52,0.6969116826593464,285.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.56,0.7373870005149727,286.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.6,0.7518275718612321,287.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.66,0.7625598909405829,288.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.7,0.7706519719665841,289.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.75,0.7986652423464754,290.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.79,0.8112552942894576,291.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.83,0.8234394639917363,292.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.86,0.828679432918068,293.0,Co4Cu0.3Sb11.3Te0.7
1,1,0.89,0.843077690718853,294.0,Co4Cu0.3Sb11.3Te0.7
